,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Philippines,AO: Imports: cif: Advanced Economies: South Korea,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Malaysia,AO: Imports: cif: Advanced Economies: Israel,AO: Imports: cif: Advanced Economies: Cyprus,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Bangladesh,AO: Imports: cif: Advanced Economies: Slovenia,AO: Imports: cif: Advanced Economies: Latvia,AO: Imports: cif: Advanced Economies: Czech Republic,AO: Imports: cif: Advanced Economies: Slovak Republic,AO: Imports: cif: Advanced Economies: New Zealand,AO: Imports: cif: Advanced Economies: Luxembourg,AO: Imports: cif: Advanced Economies: Netherlands,AO: Imports: cif: Advanced Economies: Norway,AO: Imports: cif: Advanced Economies: Sweden,AO: Imports: cif: Advanced Economies: France,AO: Imports: cif: Advanced Economies: Germany,AO: Imports: cif: Advanced Economies: Italy,AO: Imports: cif: Advanced Economies: Belgium,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Samoa,AO: Imports: cif: Advanced Economies: Singapore,AO: Imports: cif: Advanced Economies: Hong Kong SAR,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: India,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Indonesia,AO: Imports: cif: Advanced Economies: Malta,AO: Imports: cif: Advanced Economies: Portugal,AO: Imports: cif: Emerging and Developing Economies: Europe,AO: Imports: cif: Advanced Economies: Finland,AO: Imports: cif: Advanced Economies: Greece,AO: Imports: cif: Advanced Economies: Japan,AO: Imports: cif: Advanced Economies: Denmark,AO: Imports: cif: Advanced Economies: United States,AO: Imports: cif: Advanced Economies: United Kingdom,AO: Imports: cif: Advanced Economies: Austria,AO: Imports: cif: Advanced Economies: Spain,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Cambodia,AO: Imports: cif: Advanced Economies: Lithuania,AO: Imports: cif: Advanced Economies: Ireland,AO: Imports: cif: Emerging and Developing Economies: Europe: CIS: Georgia,AO: Imports: cif: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Albania,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: American Samoa,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Asia Not Specified,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Macau SAR,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Papua New Guinea,AO: Imports: cif: Emerging and Developing Economies: Europe: CIS: Armenia,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: New Caledonia,AO: Imports: cif: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Romania,AO: Imports: cif: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Croatia,"AO: Imports: cif: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Macedonia, Former Yugoslav Republic",AO: Imports: cif: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Poland,AO: Imports: cif: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Hungary,"AO: Imports: cif: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Serbia, Republic of","AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Marshall Islands, Republic","AO: Imports: cif: Emerging and Developing Economies: Europe: CIS: Azerbaijan, Republic of",AO: Imports: cif: Emerging and Developing Economies: Europe: CIS: Belarus,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Lao People Democratic Republic,AO: Imports: cif: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Turkey,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Sri Lanka,AO: Imports: cif: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Bulgaria,AO: (DC)Imports: cif: Developing Countries: (Old)Asia,AO: (DC)Imports: cif: Advanced Economies: San Marino,AO: (DC)Imports: cif: Advanced Economies: (Old)Belgium-Luxembourg,AO: (DC)Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Solomon Islands,"AO: (DC)Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Micronesia, Federated States of",AO: (DC)Imports: cif: Emerging and Developing Economies: Europe: Emerging and Developing Europe: (Old)Serbia & Montenegro,AO: (DC)Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Kiribati,AO: (DC)Imports: cif: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Faroe Islands,AO: (DC)Imports: cif: Emerging and Developing Economies: Europe: (Old)Central and Eastern Europe,AO: (DC)Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Mongolia,AO: (DC)Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Nepal,AO: (DC)Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Tonga,AO: (DC)Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Oceania Not Specified,AO: (DC)Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Tuvalu,AO: (DC)Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Fiji,AO: (DC)Imports: cif: Emerging and Developing Economies: Europe: Emerging and Developing Europe: (Old)Czechoslovakia,"AO: (DC)Imports: cif: Emerging and Developing Economies: Europe: Emerging and Developing Europe: (Old)Yugoslavia, Socialist Fed. Rep.",AO: (DC)Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: French Polynesia,AO: (DC)Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Maldives,AO: (DC)Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Palau,AO: (DC)Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Vanuatu,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Brunei Darussalam,AO: Imports: cif: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Bosnia & Herzegovina,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Timor-Leste,AO: Imports: cif: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Gibraltar,AO: Imports: cif: Emerging and Developing Economies: Europe: CIS,AO: Imports: cif: Advanced Economies: Canada,AO: Imports: cif: Advanced Economies: Iceland,AO: Imports: cif: Advanced Economies: Switzerland,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Thailand,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Vietnam,AO: Imports: cif: Advanced Economies: Estonia,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Myanmar,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: China,AO: Imports: cif: Advanced Economies: Taiwan,AO: Imports: cif: Advanced Economies: Vatican,AO: Imports: cif: Emerging and Developing Economies: Europe: Emerging and Developing Europe,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Nauru,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Guam,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Bhutan,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia
07/2014,0.055198,8.527219,18.187803,4.909816,1.23558,0.437736,2.675005,0.505151,0.131558,0.061884,5.471752,0.008403,31.059423,23.440807,16.711432,86.501172,40.622887,28.141569,130.997919,0.017963,250.308589,4.650619,56.077198,13.9424,2.277315,441.74074,46.818477,0.119813,0.486945,100.296857,3.54377,163.49668,49.426871,0.563836,38.283296,0.006824,0.226142,4.058476,,0.087498,0.001667,1.137922,0.323135,0.000078,,,0.133866,3.38273,,1.996395,0.084795,0.151507,0.165745,0.054707,0.005338,0.014572,25.464502,0.221815,0.164865,,,,,,,,,,,,,0,,,,,,,,,0.003501,0.117665,0.011797,0.463375,14.763806,13.732574,0.623653,9.276367,23.319477,4.204182,0.020595,,277.762362,1.42782,,32.047876,0.029399,0.000066,0.017457,395.615162
08/2014,0.014251,6.860054,52.70257,4.852378,2.264932,0.439728,,1.655698,0.169223,0.063845,5.00384,0.009809,29.760022,65.40994,4.740307,87.926665,57.061236,44.520491,74.415785,0.057499,333.277113,11.217378,46.28665,19.430764,0.677856,364.621586,38.795298,0.849652,0.177982,38.711701,5.121598,247.737666,120.934914,0.518929,28.769044,0.021713,0.292519,5.04373,,0.087498,0.005336,3.604048,0.323135,0.00025,,,0.08575,2.114525,,0.596854,0.054251,0.008965,0.530552,,,0.046645,32.223708,0.493817,0.173871,,,,,,,,,,,,,0,,,,,,,,,0.003501,0.117665,0.037762,1.483273,1.82651,13.397476,0.623653,6.717697,22.972995,12.70638,0.13505,,317.09648,1.89952,,36.947038,0.094106,0.000211,0.055879,476.601137
09/2014,0.118515,7.934212,67.321201,4.745374,,0.436998,0.384823,1.553967,0.072295,0.115574,4.357948,0.575908,26.131096,11.735086,8.551201,138.619458,30.877994,40.529885,82.605861,0.054558,178.878629,20.061714,60.274425,23.58629,,417.507308,43.943654,0.889586,3.32279,54.503086,7.076515,175.635518,59.113494,1.154693,59.302131,0.022896,0.204303,2.649354,,0.087498,0.005063,3.373183,0.323135,0.000237,0.587936,,0.288711,5.177541,,1.265836,0.043636,0.66523,0.503412,,0.017499,0.044259,30.916943,0.366457,0.28685,,,,,,,,,,,,,0,,,,,,,,,0.003501,0.117665,0.035831,1.407397,3.665032,11.740516,0.623653,11.334678,42.468446,11.573412,0.019465,,392.793377,1.3939,,40.257985,0.089292,0.0002,0.053021,603.124574
10/2014,0.098011,9.780433,134.852326,4.588395,8.957009,0.429534,0.037224,1.918809,0.077225,0.039406,3.677035,0.010297,41.614998,134.054183,14.577548,86.919772,26.607879,45.456993,110.407427,0.027613,242.843912,22.348277,64.128302,27.605055,3.568637,571.451341,36.592476,0.463287,0.086331,33.82473,3.237043,150.287217,80.125267,0.533859,35.013686,0.013913,0.583438,5.432086,,0.087498,0.002563,1.678788,0.323135,0.00012,,,0.578754,0.015865,,1.126385,0.006437,0.407279,0.254785,0.000313,,0.0224,29.536607,0.657554,0.228682,,,,,,,,,,,,,0,,,,,,,,,0.003501,0.117665,0.018134,0.712305,3.763876,11.87108,0.623653,18.76705,37.992761,5.722075,0.019525,,359.409869,6.52642,,32.818155,0.045192,0.000101,0.026835,632.989432
11/2014,0.000072,32.163281,21.870742,4.38084,,0.417308,0.450256,1.368709,0.189387,0.053184,6.702809,0.191441,31.939933,14.153004,2.621124,38.114422,22.687527,38.603133,94.21656,0.02747,348.50444,54.792985,76.320269,21.957377,0.935764,420.839811,46.834618,1.613519,0.316515,52.773637,4.813847,168.727628,78.680119,0.925112,27.187641,0.016728,0.195135,2.803898,,0.087498,0.002549,1.639214,0.323135,0.000119,,,0.834683,0.015671,,6.625932,0.048394,0.464347,0.253468,,0.040652,0.022284,24.631893,0.535836,0.300631,,,,,,,,,,,,,0,,,,,,,,,0.003501,0.117665,0.018041,0.708624,12.988211,8.69508,0.623653,6.347714,41.499546,5.607715,0.028066,,396.020556,0.68476,,33.836016,0.044959,0.000101,0.026696,566.284551
12/2014,0.00193,268.839484,52.092494,4.121914,1.175153,0.400274,,0.723475,0.260612,0.028092,3.734306,0.554584,32.411392,23.420814,4.192685,45.249111,19.534403,60.918505,67.427137,0.025952,95.674158,25.546055,81.044378,30.578271,0.581398,368.88229,42.974402,0.416111,0.245665,46.173298,4.755179,146.406435,86.586094,0.776819,37.287781,0.019082,0.312358,3.62982,1.59589,0.087498,0.002409,1.516897,0.323135,0.000113,,,0.241242,0.00067,,3.576628,1.170078,0.31136,0.239466,0.006257,,0.021053,29.559523,0.737294,0.118746,,,,,,,,,,,,,0,,,,,,,,,0.003501,0.117665,0.017044,0.669477,7.11102,8.379834,0.623653,17.248783,43.340572,5.26438,0.045618,,520.694265,1.40556,,35.853565,0.042475,0.000095,0.025221,736.067166
01/2015,0.092698,1197.759969,12.228083,3.810625,0.14917,0.378365,,2.621374,0.19096,0.119512,2.14487,0.002094,26.292073,110.166452,0.519032,121.193093,31.15982,24.483136,67.58588,,147.280237,8.852433,48.111424,18.403249,0.296499,228.670765,22.014541,0.023229,1.243597,25.487773,4.896503,86.932793,88.777783,0.930534,22.375904,0.014129,0.046268,7.027515,0.531974,0.027647,0.079153,0.915049,0.04508,0.349845,0.000136,0.0169,1.094059,0.058227,,0.416426,0.159686,0.241083,0.010202,0.001046,,0.010552,19.079504,0.488039,0.210465,,,,,,,,,,,,,0,,,,,,,,,0.000442,0.000486,0.047558,0.040707,0.670141,8.787072,1.003463,6.452849,25.296398,3.255249,,0.004401,456.248213,1.082129,0.001852,21.342633,0.000105,,,565.950054
02/2015,,45.932377,12.835322,3.534319,,0.358713,0.535528,0.449384,0.385334,0.035652,2.583612,0.302941,16.11634,11.546168,0.885442,26.632594,19.727069,28.680655,43.518323,,66.92222,2.92943,28.873792,10.378258,,201.442142,19.020101,0.457789,0.083186,28.647084,1.74487,125.317556,62.23401,0.701603,15.059238,0.031588,0.087309,1.291826,,0.027647,0.154288,1.747717,0.04508,0.681934,0.000136,0.0169,0.854006,0.09834,,1.311503,0.116795,0.011424,0.019887,,0.002013,0.020569,15.104694,0.208543,0.142137,,,,,,,,,,,,,0,,,,,,,,,0.000442,0.000486,0.092701,0.079347,1.255934,5.079503,,3.506452,24.734679,6.366148,0.01511,0.008579,377.905777,0.724511,0.003609,17.760722,0.000205,,,464.436042
03/2015,0.002812,61.206452,45.737571,3.291937,,0.341243,,1.51344,0.286599,0.181071,3.236818,3.404537,24.701985,5.690387,0.459962,45.970941,16.946705,30.370009,49.754844,,77.622826,4.733719,34.628107,15.759362,2.550921,247.785069,18.957054,0.337826,0.100858,15.259236,2.792073,108.398028,35.223456,0.518576,16.44848,0.021347,0.242045,2.048161,,0.027647,0.095206,1.063033,0.04508,0.420799,0.000136,0.0169,0.442564,0.064252,,1.002293,0.523972,0.005058,0.012272,,,0.012692,16.279484,0.138144,0.000182,,,,,,,,,,,,,0,,,,,,,,,0.000442,0.000486,0.057203,0.048962,0.545685,6.046635,1.134489,5.871747,38.213058,3.958845,,0.005294,145.196397,0.521263,0.002227,18.409243,0.000127,,,285.680854
04/2015,0.033295,23.892907,10.723847,3.082552,0.47513,0.325887,0.073451,0.872418,0.265408,0.164822,3.422764,0.029802,29.522486,32.722717,1.758618,30.010052,16.524268,28.456682,54.654538,,32.293878,9.752862,30.863617,17.438283,0.315989,198.200595,31.321511,0.315075,0.121317,7.877472,1.971136,145.403725,62.131666,0.46622,14.581297,0.014144,0.333924,1.723023,0.39174,0.027647,0.05901,0.65175,0.04508,0.260817,0.000136,0.0169,0.33718,0.108649,,3.743251,0.106711,0.012418,0.007606,0.00347,,0.007867,24.797962,0.319411,0.157707,,,,,,,,,,,,,0,,,,,,,,,0.000442,0.000486,0.035455,0.030348,1.983491,8.242951,,5.914858,18.356756,2.477819,0.016346,0.003281,210.568169,0.814468,0.00138,29.336702,0.000078,,,292.164434
05/2015,0.002138,15.06266,100.689339,2.905361,0.238256,0.312587,0.072103,0.935737,0.245064,0.007464,2.831726,0.19532,18.934852,2.913668,0.567252,39.965671,13.594423,35.827973,47.58679,,30.467691,13.280471,35.438076,12.250575,0.259759,204.84066,21.107557,0.233995,0.046259,13.931085,1.574923,130.101905,49.2978,0.544689,11.233923,0.014848,0.203396,0.422256,0.19587,0.027647,0.058733,0.642929,0.04508,0.25959,0.000136,0.0169,0.035563,0.111582,,0.583417,0.365696,,0.00757,0.003137,,0.00783,19.054936,0.05256,0.135294,,,,,,,,,,,,,0,,,,,,,,,0.000442,0.000486,0.035288,0.030205,0.747077,5.874488,,1.777759,15.788951,2.491797,0.033009,0.003266,175.627249,2.33613,0.001374,20.359169,0.000078,,,343.700746
06/2015,0.065416,10.870961,20.304035,2.759686,0.525886,0.301291,0.043817,1.302857,0.196414,0.002521,4.027839,0.074078,34.958137,5.658726,5.599221,33.079744,15.984761,30.170013,53.790867,,57.477147,3.832937,28.31159,11.583714,0.474854,203.670077,35.286611,0.648095,0.093654,12.353273,0.995409,110.154996,47.635171,0.916212,37.725272,0.016499,0.045601,2.133877,,0.027647,0.062581,0.680325,0.04508,0.276602,0.000136,0.0169,0.034146,0.187663,,1.025131,0.87933,0.002693,0.008066,0.001949,0.003131,0.008343,22.096864,0.071973,0.33748,,,,,,,,,,,,,0,,,,,,,,,0.000442,0.000486,0.037601,0.032184,10.647247,2.774723,,2.304486,16.531484,2.684257,0.020332,0.00348,187.821533,0.953173,0.001464,24.637967,0.000083,,,268.786215
07/2015,0.02639,9.062719,7.814879,2.64497,,0.291957,0.486332,1.75323,0.025223,0.265766,2.491786,0.151444,31.871778,2.810446,3.150873,34.341847,13.412708,25.289489,56.035247,,54.642686,8.713972,24.234307,6.772624,0.277422,209.114022,23.488388,0.150323,0.091817,10.206838,1.453742,108.452302,44.115079,2.738827,15.240292,0.016908,0.609586,0.975787,0.19587,0.027647,0.062145,0.672364,0.04508,0.274673,0.000136,0.0169,0.016288,0.188457,,0.980954,0.265672,0.000322,0.00801,,0.032079,0.008285,19.9589,,0.205534,,,,,,,,,,,,,0,,,,,,,,,0.000442,0.000486,0.037339,0.03196,1.796437,4.15568,,3.84307,25.554742,2.696853,0.028212,0.003455,197.923069,0.489407,0.001454,21.690563,0.000083,,,266.415425
08/2015,0.006148,41.386974,6.245944,2.560772,0.026068,0.284549,0.066718,0.941971,0.027619,0.171082,6.152372,0.005528,24.948888,10.007337,2.162216,57.449705,18.89185,26.073485,46.882701,,19.477606,7.142265,32.955773,26.458844,0.281166,195.851334,28.174219,0.075728,0.030193,5.664976,0.983963,100.99491,23.864446,8.781639,30.445679,0.020095,0.511012,0.897751,,0.027647,0.072246,0.779609,0.04508,0.319317,0.000136,0.0169,0.37407,0.075406,,1.304236,0.292985,0.002091,0.009312,0.006654,0.119688,0.009631,23.11112,0.092455,0.089782,,,,,,,,,,,,,0,,,,,,,,,0.000442,0.000486,0.043408,0.037154,2.843286,6.30323,,1.696427,12.131694,3.174425,0.120862,0.004017,220.360998,1.344353,0.00169,25.32932,0.000096,,,302.985903
09/2015,0.003865,6.49255,8.379692,2.50677,,0.279039,1.991753,2.988958,0.044829,,1.514601,0.013888,28.828866,7.471918,1.747013,69.086742,23.711849,24.464898,101.007429,,12.159755,14.57464,28.916505,14.116206,0.09696,185.205111,28.678372,0.163795,0.17249,15.069762,2.358588,108.448107,61.694615,0.429206,25.130095,0.020097,1.537728,1.722887,0.368422,0.027647,0.071414,0.770648,0.04508,0.315641,0.000136,0.0169,0.31746,0.060738,,0.739052,0.078145,0.01329,0.009205,0.001331,,0.009521,25.284018,0.159005,0.323055,,,,,,,,,,,,,0,,,,,,,,,0.000442,0.000486,0.042908,0.036727,1.781816,4.751874,,0.492448,17.492499,3.180812,0.042387,0.003971,218.842928,0.995579,0.001671,26.894961,0.000095,,,292.631393
10/2015,0.068608,4.676728,12.465418,2.482757,0.000374,0.275404,0.095061,2.504877,0.035812,0.011272,1.389068,0.011192,22.062248,7.845556,0.934523,18.511822,18.649113,19.610231,55.35883,,7.351859,19.537181,27.004707,49.177696,0.147066,224.028703,29.166778,0.11577,1.504714,20.259122,0.52869,80.019739,54.664123,9.880896,25.11659,0.019555,0.12035,2.855358,0.167889,0.027647,0.069355,0.750384,0.04508,0.306541,0.000136,0.0169,0.383197,,,2.363181,0.254232,0.030342,0.008939,0.014877,0.01256,0.009246,24.299643,0.141966,0.147642,,,,,,,,,,,,,0,,,,,,,,,0.000442,0.000486,0.041671,0.035668,1.608848,3.929594,,0.61306,34.26218,3.134893,0.376431,0.003856,220.625715,0.814525,0.001622,27.556381,0.000092,,,348.383568
11/2015,0.114721,5.550244,10.008784,2.488642,0.020117,0.273633,0.684112,1.347636,0.010098,0.216039,1.431887,0.034092,22.729845,8.958799,1.862476,18.021544,11.481459,26.901667,44.461659,,7.815459,20.444118,23.72812,17.625327,0.017682,189.758384,34.38746,0.249749,0.091451,9.888028,1.648271,89.820345,50.371392,2.566446,10.138895,0.015977,0.708103,1.957688,0.251833,0.027647,0.057091,0.620853,0.04508,0.252337,0.000136,0.0169,0.000146,0.068988,,1.111298,0.242395,0.0036,0.007359,0.005514,0.096969,0.007611,29.526335,0.259153,0.119761,,,,,,,,,,,,,0,,,,,,,,,0.000442,0.000486,0.034302,0.029361,3.241825,5.44642,,0.416461,22.423024,2.621573,0.208799,0.003174,178.313712,1.070227,0.001336,31.14436,0.000076,,,256.384169
12/2015,0.003865,11.922242,11.797884,2.524447,0.094615,0.273716,,2.302645,0.024514,0.006264,4.625862,0.048725,22.348553,3.734049,1.086031,22.606421,24.3001,40.721937,48.150385,,8.405494,8.046043,26.317053,14.611958,0.309745,160.979393,38.144832,1.445412,1.668281,3.981922,0.347454,39.944443,59.622584,1.254948,20.505169,0.018817,1.825733,1.238759,0.839443,0.027647,0.068266,0.747601,0.04508,0.301729,0.000136,0.0169,0.000125,0.018051,,2.202577,0.139304,0.003962,0.008799,0.010267,0.088944,0.009101,25.676505,0.388964,0.188032,,,,,,,,,,,,,0,,,,,,,,,0.000442,0.000486,0.041017,0.035108,9.837168,6.736372,,0.906898,16.431394,3.186497,0.037368,0.003796,235.75404,1.199763,0.001597,28.30614,0.000091,,,309.98193
01/2016,0.002705,25.23586,4.58616,2.590308,0.001149,0.275656,0.027927,0.276438,0.005079,0.002871,2.086297,0.000882,21.282207,4.679821,0.850715,16.189765,6.668011,26.217078,52.418907,,5.979303,15.410065,22.347982,15.953304,0.060843,109.066105,21.357501,0.152832,0.017756,2.960596,2.227013,203.160091,33.190061,0.285415,6.948129,0.017833,1.223967,1.580043,0.432935,0.027647,0.066339,0.733364,0.04508,0.29321,0.000136,0.0169,0.098033,0.016221,,1.954998,0.852469,0.035399,0.008551,,0.000269,0.008844,15.384838,0.383177,0.096873,,,,,,,,,,,,,0,,,,,,,,,0.000442,0.000486,0.039859,0.034117,2.840596,4.149254,,0.619376,21.450019,3.150959,0.014586,0.003688,124.996236,0.46004,0.001552,18.515424,0.000088,,,194.335316
02/2016,,36.732958,2.944812,2.652218,,0.277479,,0.732294,0.005007,0.235323,0.909185,0.110509,15.303277,28.005291,0.575373,22.371655,19.160001,15.831613,61.480855,,20.725873,4.154611,9.792085,3.108915,0.000046,105.441578,21.348502,0.024471,0.274216,2.745836,2.447826,70.166891,24.552282,1.299971,9.636459,0.011937,1.007162,1.867241,0.167889,0.027647,0.04549,0.507312,0.04508,0.20106,0.000136,0.0169,0.151739,0.018397,,1.181445,0.034217,,0.005863,0.002091,,0.006065,7.232834,0.491798,0.228353,,,,,,,,,,,,,0,,,,,,,,,0.000442,0.369227,0.027332,0.023395,12.065889,3.048667,,0.967804,9.717151,2.195765,0.041316,0.002529,91.885296,0.87556,0.001064,9.281597,0.00006,,,121.238291
03/2016,,29.161454,5.401719,2.710414,0.008616,0.279193,0.013835,,0.009282,0.0907,0.91753,0.294006,17.352846,3.181029,0.246861,17.246005,12.924944,17.068761,28.368451,,10.014897,5.650947,17.149549,2.328562,,130.258058,35.288356,0.061038,0.150195,3.787202,1.016826,92.545901,32.813461,0.966777,7.356365,0.012381,1.031288,0.67715,,0.027647,0.048295,0.543007,0.04508,0.213456,0.000136,0.0169,0.032173,0.015902,,0.981133,0.018326,0.03448,0.006225,0.007177,0.000439,0.006438,11.460721,,0.102423,,,,,,,,,,,,,0,,,,,,,,,0.000442,0.000486,0.029017,0.024837,22.574807,2.386238,,0.182357,12.452009,2.366146,0.31134,0.002685,56.544777,0.12402,0.00113,12.712471,0.000064,,,97.400865
04/2016,,29.65167,5.619194,2.765118,0.102856,0.280804,0.126559,0.035288,0.052436,0.77721,1.308202,0.07522,17.277959,3.571877,1.195203,17.875245,11.244351,22.723048,79.956027,,20.298469,10.01387,10.47289,3.446104,,108.072962,24.297854,0.125445,0.029431,3.66739,0.824552,242.646599,44.545939,4.212869,12.311097,0.015301,1.285331,1.981923,,0.027647,0.061034,0.69149,0.04508,0.269761,0.000136,0.0169,0.115757,0.01406,,1.04706,0.17786,0.001339,0.007867,0.000143,,0.008137,12.671346,0.042089,0.021574,,,,,,,,,,,,,0,,,,,,,,,0.000442,0.000486,0.036671,0.031388,10.173631,4.178135,,0.492268,9.468516,3.031873,0.024138,0.003393,94.433842,0.1325,0.001428,14.12286,0.000081,,,127.906389
05/2016,,24.539688,4.707677,2.816539,0.005321,0.282318,,0.001795,0.036381,0.072272,1.09368,0.00061,12.162832,30.071602,1.131494,13.000216,13.421717,18.03654,55.055659,,5.466056,12.053354,10.074957,3.834021,0.006494,117.756712,14.146323,0.324752,0.086409,3.079089,0.910888,43.368662,81.416641,6.547935,5.489491,0.014304,1.046567,0.390271,,0.027647,0.058297,0.665199,0.04508,0.257665,0.000136,0.0169,0.013236,0.01406,,0.843786,0.052047,0.000246,0.007514,0.00019,0.005812,0.007772,8.22968,0.317826,0.113805,,,,,,,,,,,,,0,,,,,,,,,0.000442,0.000486,0.035027,0.029981,4.805704,3.231809,,0.275211,15.823666,2.933274,0.039646,0.003241,110.711477,1.97054,0.001364,9.339317,0.000078,,,149.751655
06/2016,,39.173669,15.643985,2.864876,0.00088,0.283742,0.432788,0.685185,0.083841,0.566849,0.617548,0.15195,13.588444,55.800998,0.364547,37.649128,9.609223,23.752662,63.57239,,12.208739,3.161128,9.66435,8.203749,,117.825781,14.396475,0.147888,0.071946,4.67661,2.145325,58.919858,32.586351,5.878079,28.585241,0.013757,2.282221,0.802009,,0.027647,0.057237,0.657454,0.04508,0.25298,0.000136,0.0169,0.1186,0.020718,,0.788101,0.331753,0.03242,0.007378,,0.034564,0.007631,12.022113,0.468265,0.092376,,,,,,,,,,,,,0,,,,,,,,,0.000442,0.17266,0.03439,0.029436,0.74503,2.975015,,0.664285,31.071757,2.914404,0.053208,0.003182,89.981739,0.5989,0.001339,13.650167,0.000076,,,159.283418
07/2016,,46.318716,10.246905,2.910312,0.001323,0.28508,,1.524244,0.029737,0.001054,0.156509,0.075105,18.603328,46.922821,1.021467,16.654914,8.923163,10.522491,68.634746,,7.174593,6.577982,14.573614,2.803595,0.134895,127.777727,16.479064,0.747986,0.190275,9.924631,0.912976,51.344955,22.22371,2.820636,7.651242,0.013868,1.580276,0.991144,,0.027647,0.058851,0.680202,0.04508,0.260115,0.000136,0.0169,0.149441,0.016052,,0.932686,0.18421,0.003046,0.007586,0.058416,0.209464,0.007846,12.891855,0.603048,0.188718,,,,,,,,,,,,,0,,,,,,,,,0.000442,0.000486,0.03536,0.030266,2.039,5.937475,,1.23039,11.488883,3.029913,0.033723,0.003272,160.970708,0.61056,0.001377,14.43875,0.000078,,,205.086266
08/2016,,37.63097,7.899859,2.953022,0.016152,0.286338,,1.436199,0.029623,0.030609,1.313687,0.50516,20.308096,13.430925,0.665342,24.820986,11.759036,27.802961,80.793611,,6.8715,4.996247,14.499062,5.869565,,139.367178,20.2143,0.080622,0.035676,6.317494,1.132661,50.786497,27.065515,3.53329,25.633591,0.01053,17.707479,0.996167,,0.027647,0.045542,0.529438,0.04508,0.201292,0.000136,0.0169,,0.016078,,1.055854,0.046373,0.009673,0.00587,0.004515,0.200598,0.006072,16.592798,0.475494,0.105658,,,,,,,,,,,,,0,,,,,,,,,0.000442,0.000486,0.027363,0.023421,2.320952,2.761641,,0.194441,10.962719,2.36895,0.023033,0.002532,87.942068,0.74942,0.001065,17.892331,0.000061,,,131.150097
