,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Falkland Islands,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Dominica,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Bhutan,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Guam,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia,AO: Imports: cif: Emerging and Developing Economies,AO: Imports: cif: Emerging and Developing Economies: Export Earnings: Non-Fuel,AO: Imports: cif: Advanced Economies,AO: Imports: cif: Other Countries Not Elsewhere Classified: North Korea,AO: Imports: cif: Advanced Economies: Singapore,AO: Imports: cif: Advanced Economies: Israel,AO: Imports: cif: Advanced Economies: Cyprus,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Suriname,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Trinidad and Tobago,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Jamaica,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Indonesia,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Bangladesh,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Uruguay,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Panama,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Paraguay,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Peru,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: El Salvador,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Guatemala,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Mexico,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Nicaragua,AO: Imports: cif,AO: Imports: cif: Advanced Economies: Sweden,AO: Imports: cif: Advanced Economies: France,AO: Imports: cif: Advanced Economies: Germany,AO: Imports: cif: Advanced Economies: Italy,AO: Imports: cif: Advanced Economies: Austria,AO: Imports: cif: Advanced Economies: Belgium,AO: Imports: cif: Advanced Economies: South Korea,AO: Imports: cif: Advanced Economies: Hong Kong SAR,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: India,AO: Imports: cif: Advanced Economies: Ireland,AO: Imports: cif: Advanced Economies: Greece,AO: Imports: cif: Advanced Economies: Switzerland,AO: Imports: cif: Advanced Economies: Canada,AO: Imports: cif: Advanced Economies: Japan,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Costa Rica,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Dominican Republic,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Ecuador,AO: Imports: cif: Advanced Economies: Denmark,AO: Imports: cif: Advanced Economies: United States,AO: Imports: cif: Advanced Economies: United Kingdom,AO: Imports: cif: European Union,AO: Imports: cif: Advanced Economies: Latvia,AO: Imports: cif: Advanced Economies: Czech Republic,AO: Imports: cif: Advanced Economies: Slovak Republic,AO: Imports: cif: Advanced Economies: Iceland,AO: Imports: cif: Other Countries Not Elsewhere Classified: Cuba,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: French Polynesia,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: St. Kitts and Nevis,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: St. Vincent & The Grenadines,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Brunei Darussalam,"AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Venezuela, Republic Bolivariana de",AO: (DC)Imports: cif: Emerging and Developing Economies: Western Hemisphere: Grenada,AO: (DC)Imports: cif: APEC,AO: (DC)Imports: cif: Euro Area,AO: (DC)Imports: cif: Other Countries Not Elsewhere Classified: (Old)Eastern Germany,AO: (DC)Imports: cif: Developing Countries,AO: (DC)Imports: cif: Developing Countries: (Old)Western Hemisphere,AO: (DC)Imports: cif: Non-Oil Developing Countries,AO: (DC)Imports: cif: Emerging and Developing Economies: Western Hemisphere: Greenland,AO: (DC)Imports: cif: Advanced Economies: (Old)Belgium-Luxembourg,AO: (DC)Imports: cif: Industrial Countries,AO: (DC)Imports: cif: Special Categories,AO: (DC)Imports: cif: Oil Exporting Countries,AO: (DC)Imports: cif: Emerging and Developing Economies: Western Hemisphere: St. Lucia,AO: (DC)Imports: cif: Emerging and Developing Economies: Western Hemisphere: Netherlands Antilles,AO: Imports: cif: Advanced Economies: Spain,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Cambodia,AO: Imports: cif: Countries or Area Not Specified,AO: Imports: cif: Other Countries Not Elsewhere Classified,AO: Imports: cif: Advanced Economies: Malta,AO: Imports: cif: Advanced Economies: Portugal,AO: Imports: cif: Advanced Economies: Finland,AO: Imports: cif: Advanced Economies: New Zealand,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Guyana,AO: Imports: cif: Advanced Economies: Luxembourg,AO: Imports: cif: Advanced Economies: Netherlands,AO: Imports: cif: Advanced Economies: Norway,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Fiji,AO: Imports: cif: Advanced Economies: San Marino,AO: Imports: cif: Advanced Economies: Slovenia,AO: Imports: cif: Advanced Economies: Estonia,AO: Imports: cif: Advanced Economies: Lithuania,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: China,AO: Imports: cif: Advanced Economies: Taiwan,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Curacao,AO: Imports: cif: Euro Area,AO: Imports: cif: Advanced Economies: Vatican,AO: Imports: cif: Advanced Economies: Australia,AO: Imports: cif: Emerging and Developing Economies: Export Earnings: Fuel,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Montserrat,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Honduras,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Haiti,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: American Samoa,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Western Hemisphere Not Specified
06/2013,,0.000291,,,1027.525433,2239.294884,5277.049554,3372.452456,0.126691,254.820181,9.364356,0.101606,0.000094,0.049939,0.016075,29.097058,0.514006,0.372552,,1.401252,0.069772,,,4.045344,0.07217,5613.341575,69.290521,172.36405,51.114604,112.957928,7.490046,166.679227,251.012633,18.931064,94.933716,10.47063,0.904866,31.720185,24.344818,115.851278,0.04352,0.001619,,5.96711,401.532187,247.986078,2170.718755,0.884248,0.373362,0.067979,,0.265721,0.007955,0.031985,0.000475,0.920835,0.004866,0.000174,1928.15,1829.27,,,,,,,,,,,,105.621509,0.074814,0.039606,1.554629,3.544457,1022.449227,1.405797,13.793799,0.013597,0.310951,179.626804,78.850069,0.000327,,0.193561,0.01263,1.278116,737.063036,3.657,0.003061,1837.478236,0.000132,5.479986,336.292021,,0.021887,,,0.109224
07/2013,,0.000359,,,,,,,0.156503,,,,0.000116,0.049939,0.019858,,,2.000118,,1.731773,0.086906,,,8.157808,0.07217,,,,,,,,,,,,,,,,0.04352,0.002,,,,,,,,,,0.328248,,0.039512,0.000586,,0.006011,0.000215,,,,,,,,,,,,,,,,,,,,,,0.013597,,,,,,,,,,,0.003781,,,,,,0.021887,,,0.134926
08/2013,,0.000369,,,,,,,0.160679,,,,0.00012,0.049939,0.020388,,,1.493298,,1.777542,0.090441,0.02001,,5.754378,0.07217,,,,,,,,,,,,,,,,0.04352,0.002053,0.28891,,,,,,,,,0.337007,,0.040566,0.000602,,0.006172,0.000221,,,,,,,,,,,,,,,,,,,,,,0.013597,,,,,,,,,,,0.003882,,,,,,0.043503,,,0.138526
09/2013,,0.000329,,,954.133853,2128.703519,5230.569202,3438.263038,0.143351,395.600835,9.625169,1.228963,0.000107,0.049939,0.018189,27.036891,0.582366,2.072576,,1.584323,0.082222,,,3.101496,0.07217,5568.42935,38.224223,144.985684,68.732708,109.660625,5.701427,177.893585,248.27462,23.744951,121.085841,15.712503,0.620493,21.197148,18.362344,159.884047,0.04352,0.001832,0.20029,7.375506,362.864166,185.935559,2130.02905,0.903709,0.377735,0.115894,,0.300664,0.0073,0.036192,0.000537,0.920835,0.005506,0.000197,1947.19,1972.17,,,,,,,,,,,,123.98411,0.071071,0.036341,1.426452,2.861317,1036.727087,0.743864,11.380818,0.013597,0.411655,198.824303,54.048861,0.0003,,0.948132,0.004228,0.38872,638.448066,4.78802,0.003464,1890.449007,0.000121,4.130447,337.860148,,0.026345,,,0.123587
10/2013,,0.000341,,,,,,,0.148632,,,,0.000111,0.049939,0.018859,,,2.27168,3.445503,1.639976,0.087246,,,2.207146,0.07217,,,,,,,,,,,,,,,,0.04352,0.001899,0.287708,,,,,,,,,0.31174,,0.037525,0.000557,,0.005709,0.000204,,,,,,,,,,,,,,,,,,,,,,0.013597,,,,,,,,,,,0.003591,,,,,,,,,0.12814
11/2013,,0.000601,,,,,,,0.262191,,,,0.000195,0.049939,0.033268,,,2.093648,,2.886155,0.158185,0.001253,,3.370536,0.07217,,,,,,,,,,,,,,,,0.04352,0.00335,0.005503,,,,,,,,,0.549919,,0.066195,0.000982,,0.010071,0.00036,,,,,,,,,,,,,,,,,,,,,,0.013597,,,,,,,,,,,0.006335,,,,,,0.054717,,,0.226043
12/2013,,0.000335,,,1166.642206,2667.396661,9559.755645,7344.21475,0.146185,523.164069,11.057099,,0.000109,0.049939,0.018549,42.958947,0.776914,1.807816,1.008091,1.60389,0.091463,,,19.975413,0.07217,10013.380637,39.424314,219.254981,69.050528,102.542675,5.608473,205.891571,3416.700713,28.69873,129.517294,16.269394,5.768062,20.07251,25.456779,137.759547,0.04352,0.001868,0.021356,23.210398,491.562397,317.80414,2638.211736,4.365298,0.550597,0.204441,3.518878,0.306607,0.008829,0.036907,0.000548,0.920835,0.005615,0.000201,3556.99,2336.27,,,,,,,,,,,,179.636438,0.076414,0.043952,1.725274,2.973572,1232.172393,2.298532,12.205903,0.013597,0.455728,189.631971,41.246148,0.000363,,1.211439,0.011386,0.077159,735.784601,3.75982,0.003532,2237.424041,0.000146,8.59906,453.624992,,0.027358,,,0.12603
01/2014,0.000649,0.001723,,,,,,,0.227695,,,,0.030682,0.529504,,,,0.229856,,0.879741,0.05241,,0.000495,3.447628,0.000156,,,,,,,,,,,,,,,,0.057202,0.002039,,,,,,,,,,0.690455,,0.03431,0.00641,,0.005469,,,,,,,,,,,,,,,,,,,,,,,0.001575,,,,,,,,,,,0.002443,,,,,0.000638,0.059458,0.000155,,2.068216
02/2014,0.000691,0.001834,,,,,,,0.242415,,,,0.032666,0.529504,,,,2.482584,2.505997,0.934963,0.058079,,0.000495,5.782986,0.000156,,,,,,,,,,,,,,,,0.057202,0.00217,,,,,,,,,,0.735092,,0.036528,0.006825,,0.005823,,,,,,,,,,,,,,,,,,,,,,,0.001575,,,,,,,,,,,0.002601,,,,,0.000679,0.059458,0.000165,,2.201923
03/2014,0.000817,0.002169,0.042298,0.00016,939.032427,2031.042711,5610.084639,3784.854802,0.286678,519.169844,13.312745,10.156495,0.038631,0.529504,,41.700382,1.063035,0.557084,4.43722,1.10643,0.071533,,0.000495,6.687105,0.000156,5819.017599,47.621717,234.018794,63.029391,98.996788,3.53872,208.552884,206.9558,9.307728,127.621348,14.961959,0.796836,24.537288,21.353059,143.679098,0.057202,0.002567,0.00009,9.401647,441.966647,282.238896,2313.620674,2.920016,0.348789,0.158593,1.870959,0.869313,,0.043198,0.008071,0.010503,0.006886,,2726.39,1942.72,,,,,,,,,,,,90.194981,0.0262,0.068438,3.051648,2.6057,1071.50082,1.516584,15.120138,0.001575,0.064865,161.088525,70.569426,,,4.663653,0.775248,0.446126,523.109821,4.12128,0.003076,1969.986978,,2.323358,208.93296,0.000803,0.118916,0.000196,0.004039,2.603973
04/2014,0.000784,0.002082,,,,,,,0.275144,,,,0.037076,0.529504,,,,1.096526,,1.065801,0.071587,,0.000495,23.282154,0.000156,,,,,,,,,,,,,,,,0.057202,0.002463,,,,,,,,,,0.834337,,0.04146,0.007746,,0.006609,,,,,,,,,,,,,,,,,,,,,,,0.001575,,,,,,,,,,,0.002952,,,,,0.00077,,0.000188,,2.499204
05/2014,0.000754,0.002002,,,,,,,0.264568,,,,0.035651,0.529504,,,,0.967033,,1.031488,0.071844,,0.000495,16.974218,0.000156,,,,,,,,,,,,,,,,0.057202,0.002369,,,,,,,,,,0.802267,,0.039866,0.007448,,0.006355,,,,,,,,,,,,,,,,,,,,,,,0.001575,,,,,,,,,,,0.002838,,,,,0.000741,0.059458,0.000181,,2.40314
06/2014,0.001369,0.003636,0.057026,0.000216,1070.073323,2566.369608,6534.141577,4262.814775,0.480594,546.724175,14.580592,7.007839,0.064761,0.529504,,51.263941,1.253801,1.952275,,1.890921,0.136324,,0.000495,3.259634,0.000156,6833.390899,47.962208,309.974013,83.696774,136.005344,2.941927,242.603361,30.89052,16.946352,124.200839,12.361837,0.567567,30.595304,35.198352,141.293213,0.057202,0.004303,0.000307,8.315119,799.423651,305.12401,2539.668582,3.00046,0.511056,0.111604,1.870959,1.457337,,0.072418,0.01353,0.010503,0.011544,,2784.76,2112.45,,,,,,,,,,,,117.913858,0.025009,0.092269,4.114247,4.521238,1125.376906,1.472774,17.156671,0.001575,0.197193,121.610228,84.661739,,,1.309328,0.027828,0.419924,641.625651,5.31802,0.005156,2171.120003,,4.153426,299.249322,0.001346,0.059458,0.000328,0.005446,4.365362
07/2014,0.00089,0.002363,,,,,,,0.312338,,,,0.042088,0.529504,,,,2.133854,,1.246591,0.09284,,0.000495,3.874202,0.000156,,,,,,,,,,,,,,,,0.057202,0.002796,0.140763,,,,,,,,,0.947124,,0.047064,0.008793,,0.007502,,,,,,,,,,,,,,,,,,,,,,,0.001575,,,,,,,,,,,0.003351,,,,,0.000875,0.059458,0.000213,,2.83705
08/2014,0.002849,0.007564,,,,,,,0.999801,,,,0.134725,0.529504,,,,1.5743,,4.060169,0.31175,0.116718,0.000495,1.383065,0.000156,,,,,,,,,,,,,,,,0.057202,0.008951,0.23694,,,,,,,,,3.031763,,0.150653,0.028148,,0.024015,,,,,,,,,,,,,,,,,,,,,,,0.001575,,,,,,,,,,,0.010726,,,,,0.0028,0.00211,0.000682,,9.081457
09/2014,0.002703,0.007177,0.126357,0.000477,1475.340873,3585.882886,7344.390352,4400.01873,0.948657,762.464331,14.507568,3.500512,0.127834,0.529504,,56.959454,1.314462,2.628002,,3.961869,0.312751,,0.000495,6.107985,0.000156,7995.222425,30.00294,313.047295,128.562117,113.191945,2.237458,288.019565,23.321485,35.929711,162.638273,11.75156,3.987717,27.328742,38.870566,193.511644,0.057202,0.008493,0.008727,15.741883,586.869864,229.475279,2606.238832,3.714816,0.373076,0.241303,1.870959,2.876675,,0.142947,0.026708,0.010503,0.022787,,3340.03,2229.88,,,,,,,,,,,,126.354471,0.051433,0.204451,9.116358,2.955171,1223.869634,1.859051,14.83354,0.001575,0.59412,86.950541,100.585833,,,3.059828,0.17511,0.722964,987.652219,4.72124,0.010177,2314.795178,,3.845486,650.832073,0.002657,0.059458,0.000648,0.012066,8.616901
10/2014,0.001368,0.003632,,,,,,,0.480129,,,,0.064699,0.529504,,,,2.354485,,2.081441,0.168401,,0.000495,3.993213,0.000156,,,,,,,,,,,,,,,,0.057202,0.004298,0.000305,,,,,,,,,1.455929,,0.072348,0.013517,,0.011533,,,,,,,,,,,,,,,,,,,,,,,0.001575,,,,,,,,,,,0.005151,,,,,0.001345,,0.000328,,4.361143
11/2014,0.001361,0.003614,,,,,,,0.477648,,,,0.064364,0.529504,,,,2.046368,,2.15724,0.178423,,0.000495,0.39836,0.000156,,,,,,,,,,,,,,,,0.057202,0.004276,0.314269,,,,,,,,,1.448405,,0.071974,0.013447,,0.011473,,,,,,,,,,,,,,,,,,,,,,,0.001575,,,,,,,,,,,0.005124,,,,,0.001338,0.061367,0.000326,,4.338606
12/2014,0.001286,0.003414,0.078752,0.000297,1935.341149,3589.012893,7760.949351,4533.823664,0.451261,687.02251,13.091149,10.132162,0.060809,0.529504,,80.140703,1.247116,2.142778,,2.130185,0.179676,0.120658,0.000495,6.474449,0.000156,8128.645743,21.391357,170.283305,68.829809,144.978631,2.23579,272.051124,310.783198,102.687317,221.492949,11.865804,0.648511,42.363547,28.945994,132.771665,0.057202,0.00404,0.695807,12.806069,465.42128,245.39148,2556.79727,4.010993,0.527224,0.120682,1.870959,1.368391,,0.067998,0.012704,0.010503,0.010839,,4715.17,2147.57,,,,,,,,,,,,99.489108,0.049723,0.127423,5.681763,5.085799,1361.173442,2.492917,14.11415,0.001575,0.756322,105.966323,171.628001,,,0.48748,0.093209,1.090931,1276.12469,8.61674,0.004841,2261.792342,,11.629277,367.696392,0.001264,0.118916,0.000308,0.007521,4.098929
01/2015,,0.000477,,,,,,,3.795787,,,,0.029285,0.002555,0.000427,,,0.212984,3.897988,1.377876,0.118263,,0.002529,5.64679,0.018009,,,,,,,,,,,,,,,,0.003001,0.004752,0.363225,,,,,,,,,1.672477,,0.022055,0.010628,,0.00044,,,,,,,,,,,,,,,,,,,,,,,0.031934,,,,,,,,,,,0.017812,,,,,,0.005911,0.000134,,0.364766
02/2015,,0.00093,,,,,,,7.398921,,,,0.057083,0.002555,0.000832,,,0.239581,3.897988,2.793521,0.243007,0.000254,0.002529,4.392414,0.018009,,,,,,,,,,,,,,,,0.003001,0.009263,0.02519,,,,,,,,,3.260068,,0.04299,0.020716,,0.000857,,,,,,,,,,,,,,,,,,,,,,,0.031934,,,,,,,,,,,0.034721,,,,,,0.005911,0.00026,,0.711019
03/2015,,0.000574,,,1316.06695,2210.641719,5745.869656,3722.281086,4.565628,291.825283,10.636881,0.14917,0.035224,0.002555,0.000513,44.540869,1.078321,0.443874,3.897988,1.771334,0.155287,,0.002529,7.337773,0.018009,5955.662892,1.864436,193.796628,67.833594,83.5338,2.150713,160.859047,1304.898798,16.515582,111.613323,10.367502,1.427641,15.831048,19.91321,69.394093,0.003001,0.005716,0.037491,9.433446,320.648377,186.235249,1537.123551,4.584198,0.862893,0.336235,2.137952,2.011679,,0.026528,0.012783,0.001326,0.000529,,4259.29,1363.82,,,,,,,,,,,,53.883622,0.067064,0.035527,22.70456,2.84742,677.897976,0.818844,7.9653,0.031934,3.709572,67.110398,127.403007,,,0.535528,0.01511,0.375622,979.350387,2.327903,0.021425,1332.23262,0.007688,2.01208,209.793236,,0.005911,0.000161,0.328647,0.438746
04/2015,,0.000356,,,,,,,2.829839,,,,0.021832,0.002555,0.000318,,,0.247743,3.897988,1.12049,0.098705,,0.002529,8.546893,0.018009,,,,,,,,,,,,,,,,0.003001,0.003543,0.004258,,,,,,,,,1.246867,,0.016442,0.007923,,0.000328,,,,,,,,,,,,,,,,,,,,,,,0.031934,,,,,,,,,,,0.013279,,,,,,0.005911,0.0001,,0.271941
05/2015,,0.000354,,,,,,,2.816531,,,,0.02173,0.002555,0.000317,,,,3.897988,1.133835,0.100217,,0.002529,12.13489,0.018009,,,,,,,,,,,,,,,,0.003001,0.003526,0.271932,,,,,,,,,1.241003,,0.016365,0.007886,,0.000326,,,,,,,,,,,,,,,,,,,,,,,0.031934,,,,,,,,,,,0.013217,,,,,,0.005911,0.000099,,0.270662
06/2015,,0.000377,,,904.651395,1679.163657,3638.321874,2050.125643,3.001105,120.238716,8.747599,1.239272,0.023154,0.002555,0.000338,41.272572,0.939765,0.34328,3.897988,1.223947,0.108402,,0.002529,5.173475,0.018009,3741.766467,7.925091,103.055467,46.103452,94.454668,1.927121,156.032195,49.826528,26.86627,94.613283,4.279156,0.26123,9.997103,16.892162,34.16183,0.003001,0.003757,0.099189,4.541468,385.660626,159.064637,1348.081507,3.111012,0.706886,0.174807,,1.322329,,0.017437,0.008403,0.001326,0.000347,,1962.64,1184.73,,,,,,,,,,,,63.540492,0.045491,0.019493,12.457674,1.050602,606.711332,1.197165,10.282329,0.031934,0.2992,83.415475,41.295111,,,0.189371,0.069687,0.582921,574.016951,4.103771,0.014083,1167.694625,0.004218,1.981433,103.444593,,0.005911,0.000106,0.180324,0.288399
07/2015,,0.000375,,,,,,,2.980171,,,,0.022992,0.002555,0.000335,,,,3.897988,1.226847,0.108731,,0.002529,0.384066,0.018009,,,,,,,,,,,,,,,,0.003001,0.003731,,,,,,,,,,1.313105,,0.017316,0.008344,,0.000345,,,,,,,,,,,,,,,,,,,,,,,0.031934,,,,,,,,,,,0.013985,,,,,,0.005911,0.000105,,0.286388
08/2015,,0.000436,,,,,,,3.464558,,,,0.026729,0.002555,0.00039,,,0.422616,3.897988,1.43469,0.127072,,0.002529,2.53477,0.018009,,,,,,,,,,,,,,,,0.003001,0.004337,0.000068,,,,,,,,,1.526533,,0.02013,0.0097,,0.000401,,,,,,,,,,,,,,,,,,,,,,,0.031934,,,,,,,,,,,0.016258,,,,,,0.005911,0.000122,,0.332936
09/2015,,0.000431,,,862.032721,1685.954338,3605.572413,2000.357368,3.424674,86.280047,7.712512,0.026068,0.026422,0.002555,0.000385,47.347674,0.855545,0.826161,3.897988,1.42076,0.125559,0.001511,0.002529,28.255281,0.018009,3700.551954,7.060102,160.878294,56.016407,75.827872,11.949672,203.925377,56.942243,30.430877,86.106585,3.596425,0.2945,6.031945,15.210784,30.941576,0.003001,0.004287,,4.796293,317.895319,129.67414,1418.822571,5.684159,0.097671,0.436848,,1.508959,,0.019899,0.009589,0.001326,0.000397,,1632.46,1319.44,,,,,,,,,,,,70.816066,0.0571,0.022248,14.218,0.655548,590.170467,0.389846,10.158759,0.031934,0.17086,85.649532,20.289701,,,2.544803,0.191461,2.658326,637.126995,2.829339,0.016071,1271.882531,0.004815,1.983474,94.979541,,0.005911,0.00012,0.205805,0.329103
10/2015,,0.000418,,,,,,,3.325938,,,,0.02566,0.002555,0.000374,,,1.811547,3.897988,1.376811,0.121211,,0.002529,49.973522,0.018009,,,,,,,,,,,,,,,,0.003001,0.004164,0.079832,,,,,,,,,1.465455,,0.019325,0.009312,,0.000385,,,,,,,,,,,,,,,,,,,,,,,0.031934,,,,,,,,,,,0.015608,,,,,,0.005911,0.000117,,0.319615
11/2015,,0.000344,,,,,,,2.737832,,,,0.021123,0.002555,0.000308,,,2.126964,3.897988,1.126521,0.098637,,0.002529,18.241673,0.018009,,,,,,,,,,,,,,,,0.003001,0.003427,0.132265,,,,,,,,,1.206327,,0.015908,0.007665,,0.000317,,,,,,,,,,,,,,,,,,,,,,,0.031934,,,,,,,,,,,0.012848,,,,,,0.005911,0.000096,,0.263099
12/2015,,0.000412,,,914.749667,1708.920394,3279.220523,1649.761053,3.273729,23.572812,7.495846,0.115106,0.025257,0.002555,0.000368,81.414981,0.822753,0.261661,3.897988,1.334723,0.116072,,0.002529,18.998976,0.018009,3372.154228,3.88303,59.139787,54.430672,87.233835,13.70229,147.970874,22.149214,48.027342,77.04988,6.051805,3.264446,1.936419,16.112386,34.129072,0.003001,0.004098,0.062768,2.524415,209.784527,164.658099,1260.775615,6.155158,0.070424,0.233575,,1.442451,,0.019022,0.009166,0.001326,0.000379,,1489.72,1109.54,,,,,,,,,,,,55.760654,0.054349,0.021049,13.451732,0.474493,574.76648,1.810931,7.446817,0.031934,0.094009,67.140646,20.538404,,,0.779173,0.622598,2.654186,634.693467,3.084515,0.015362,1082.400718,0.004555,1.807218,92.933705,,0.005911,0.000115,0.194712,0.314598
01/2016,,0.0004,,,,,,,3.181299,,,,0.024544,0.002555,0.000358,,,0.324365,3.897988,1.280022,0.110347,0.00059,0.002529,19.81508,0.018009,,,,,,,,,,,,,,,,0.003001,0.003983,0.172642,,,,,,,,,1.401725,,0.018484,0.008907,,0.000368,,,,,,,,,,,,,,,,,,,,,,,0.031934,,,,,,,,,,,0.014929,,,,,,0.005911,0.000112,,0.305716
02/2016,,0.000274,,,,,,,2.181486,,,,0.01683,0.002555,0.000245,,,,3.897988,0.86677,0.039456,,0.002529,20.043213,0.018009,,,,,,,,,,,,,,,,0.003001,0.002731,0.132754,,,,,,,,,0.961193,,0.012675,0.006108,,0.000253,,,,,,,,,,,,,,,,,,,,,,,0.031934,,,,,,,,,,,0.010237,,,,,,0.005911,0.000077,,0.209636
03/2016,,0.000291,,,412.974472,1003.65697,2320.387203,1420.119427,2.315975,36.720073,7.95294,0.009765,0.017868,0.002555,0.00026,21.390781,0.832328,0.126141,3.897988,0.909261,0.036346,,5.440229,18.128459,0.018009,2434.855835,1.672949,55.807425,38.752956,59.117452,2.552163,142.268213,91.130272,25.215623,49.289616,4.124434,0.442167,1.769537,9.584159,9.493634,0.003001,0.002899,0.130053,5.691665,365.872883,90.555804,835.155761,1.008732,0.019368,0.328894,,1.020451,,0.013457,0.006484,0.001326,0.000268,,1342.13,708.555,,,,,,,,,,,,23.940953,0.042151,0.017309,11.062129,0.060889,344.765741,0.238341,3.913012,0.031934,0.405397,53.93833,35.866141,,,0.041762,0.367242,3.262417,273.426309,1.45962,0.010868,731.433273,0.003746,1.629488,114.468632,,0.005911,0.000081,0.160124,0.22256
04/2016,,0.000368,,,,,,,2.926876,,,,0.022581,0.002555,0.000329,,,0.605901,3.897988,1.136099,0.000794,0.00003,6.433729,30.703453,0.018009,,,,,,,,,,,,,,,,0.003001,0.003664,0.505143,,,,,,,,,1.289623,,0.017006,0.008195,,0.000339,,,,,,,,,,,,,,,,,,,,,,,0.031934,,,,,,,,,,,0.013735,,,,,,0.005911,0.000103,,0.281266
05/2016,,0.000352,,,,,,,2.795642,,,,0.021569,0.002555,0.000314,,,,3.897988,1.073484,,,4.849629,1.15381,0.018009,,,,,,,,,,,,,,,,0.003001,0.0035,0.032541,,,,,,,,,1.231799,,0.016244,0.007827,,0.000324,,,,,,,,,,,,,,,,,,,,,,,0.031934,,,,,,,,,,,0.013119,,,,,,0.005911,0.000098,,0.268655
06/2016,,0.000345,,,436.941462,1035.471241,2563.680844,1622.791601,2.744809,37.973264,8.446533,0.109057,0.021176,0.002555,0.000309,15.483874,0.846864,0.07793,3.897988,1.04319,0.027287,,0.002529,2.375619,0.018009,2670.480079,2.691244,68.524589,34.275291,64.51225,16.638883,198.584076,93.365027,25.228352,30.212197,3.174203,0.187786,1.431764,10.384959,11.423089,0.003001,0.003436,0.032401,3.880765,344.935119,158.548931,996.396461,0.722268,0.172658,1.416331,,1.209401,,0.015948,0.007685,0.001326,0.000318,,1174.34,789.577,,,,,,,,,,,,46.385829,0.043362,0.019087,12.19815,0.006494,343.655455,0.598085,3.01943,0.031934,0.22778,43.029235,89.444477,,,0.559347,0.116992,4.614119,295.127058,2.70194,0.01288,827.33807,0.004131,1.666608,106.799235,,0.005911,0.000097,0.176568,0.26377
07/2016,,0.000355,,,,,,,2.822225,,,,0.021774,0.002555,0.000317,,,,3.897988,1.062198,,,0.002529,1.846117,0.018009,,,,,,,,,,,,,,,,0.003001,0.003533,0.032401,,,,,,,,,1.243512,,0.016398,0.007902,,0.000327,,,,,,,,,,,,,,,,,,,,,,,0.031934,,,,,,,,,,,0.013244,,,,,,0.005911,0.000099,,0.271209
08/2016,,0.000275,,,,,,,2.183998,,,,0.01685,0.002555,0.000246,,,0.512014,3.897988,0.814414,0.042255,0.001188,0.002529,0.912326,0.018009,,,,,,,,,,,,,,,,0.003001,0.002734,0.07754,,,,,,,,,0.9623,,0.01269,0.006115,,0.000253,,,,,,,,,,,,,,,,,,,,,,,0.031934,,,,,,,,,,,0.010249,,,,,,0.005911,0.000077,,0.209877
