,AO: Imports: cif: Advanced Economies: Slovenia,AO: Imports: cif: Advanced Economies: Iceland,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Brunei Darussalam,AO: Imports: cif: Advanced Economies: Lithuania,AO: Imports: cif: Advanced Economies: Slovak Republic,AO: Imports: cif: Advanced Economies: Hong Kong SAR,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Bangladesh,AO: Imports: cif: Advanced Economies: Israel,AO: Imports: cif: Advanced Economies: Cyprus,AO: Imports: cif: Advanced Economies: Australia,AO: Imports: cif: Advanced Economies: Spain,AO: Imports: cif: Advanced Economies: Portugal,AO: Imports: cif: Advanced Economies: Malta,AO: Imports: cif: Advanced Economies: Ireland,AO: Imports: cif: Advanced Economies: Greece,AO: Imports: cif: Advanced Economies: Finland,AO: Imports: cif: Advanced Economies: Sweden,AO: Imports: cif: Advanced Economies: Norway,AO: Imports: cif: Advanced Economies: Netherlands,AO: Imports: cif: Advanced Economies: Luxembourg,AO: Imports: cif: Advanced Economies: Italy,AO: Imports: cif: Advanced Economies: Germany,AO: Imports: cif: Advanced Economies: France,AO: Imports: cif: Advanced Economies: Denmark,AO: Imports: cif: Advanced Economies: Belgium,AO: Imports: cif: Advanced Economies: Austria,AO: Imports: cif: Advanced Economies: United Kingdom,AO: Imports: cif: Advanced Economies: United States,AO: Imports: cif: Advanced Economies: Taiwan,AO: Imports: cif: Euro Area,AO: Imports: cif: Advanced Economies: Vatican,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Fiji,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: French Polynesia,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Bhutan,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Guam,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Montserrat,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: American Samoa,AO: Imports: cif: Advanced Economies: San Marino,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Falkland Islands,AO: Imports: cif: European Union,AO: Imports: cif: Advanced Economies: Latvia,AO: Imports: cif: Advanced Economies: Estonia,AO: Imports: cif: Advanced Economies: Czech Republic,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: China,AO: Imports: cif: Other Countries Not Elsewhere Classified,AO: Imports: cif: Countries or Area Not Specified,AO: Imports: cif: Advanced Economies: Singapore,AO: Imports: cif: Advanced Economies: South Korea,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Indonesia,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: India,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Cambodia,AO: Imports: cif: Advanced Economies: New Zealand,AO: Imports: cif: Advanced Economies: Japan,AO: Imports: cif: Advanced Economies: Canada,AO: Imports: cif: Advanced Economies: Switzerland,AO: Imports: cif,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia,AO: Imports: cif: Emerging and Developing Economies,AO: Imports: cif: Advanced Economies,AO: Imports: cif: Emerging and Developing Economies: Export Earnings: Non-Fuel,AO: Imports: cif: Emerging and Developing Economies: Export Earnings: Fuel,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Honduras,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Curacao,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Guyana,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Panama,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Nicaragua,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Mexico,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Guatemala,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Ecuador,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Costa Rica,AO: Imports: cif: Other Countries Not Elsewhere Classified: North Korea,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Haiti,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Dominica,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: St. Kitts and Nevis,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: St. Vincent & The Grenadines,AO: Imports: cif: Other Countries Not Elsewhere Classified: Cuba,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Western Hemisphere Not Specified,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Trinidad and Tobago,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Suriname,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Jamaica,"AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Venezuela, Republic Bolivariana de",AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Uruguay,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Peru,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Paraguay,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: El Salvador,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Dominican Republic,AO: (DC)Imports: cif: Special Categories,AO: (DC)Imports: cif: Other Countries Not Elsewhere Classified: (Old)Eastern Germany,AO: (DC)Imports: cif: Oil Exporting Countries,AO: (DC)Imports: cif: Developing Countries: (Old)Western Hemisphere,AO: (DC)Imports: cif: Industrial Countries,AO: (DC)Imports: cif: Non-Oil Developing Countries,AO: (DC)Imports: cif: Advanced Economies: (Old)Belgium-Luxembourg,AO: (DC)Imports: cif: Developing Countries,AO: (DC)Imports: cif: Euro Area,AO: (DC)Imports: cif: APEC,AO: (DC)Imports: cif: Emerging and Developing Economies: Western Hemisphere: St. Lucia,AO: (DC)Imports: cif: Emerging and Developing Economies: Western Hemisphere: Netherlands Antilles,AO: (DC)Imports: cif: Emerging and Developing Economies: Western Hemisphere: Greenland,AO: (DC)Imports: cif: Emerging and Developing Economies: Western Hemisphere: Grenada
03/2013,,,0.920835,0.96864,0.034282,9.519531,0.569476,10.265648,3.18463,4.555468,95.664108,1047.847741,3.251935,12.037219,7.170306,0.23492,29.270882,157.233347,153.885862,0.105717,85.076417,48.696854,175.885073,8.373676,281.196132,6.765459,200.979001,422.279786,3.97394,1924.188701,0.000091,0.000226,0.005482,,,,,,,2172.234539,1.213197,0.970209,1.3958,696.264059,1.071359,0.027294,228.488416,323.561006,34.183515,119.089108,0.041642,11.207304,84.151579,17.715708,1.556903,5577.090213,1081.170688,2135.275312,3440.716248,5357.612523,219.47769,0.021887,0.002772,0.013597,,0.07217,4.102608,,,0.04352,0.11473,,0.000263,0.028966,0.00043,0.240633,0.098912,0.049939,0.000085,0.014558,0.004407,4.220072,0.06378,1.261718,,0.001466,,,,,,,,,1764.54,1775.1,,,,0.000158
04/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04426,0.003678,0.013597,,0.07217,3.981902,,0.002721,0.04352,0.152235,,0.000349,0.038434,0.00057,0.319297,0.131246,0.049939,0.000113,0.019316,0.005847,1.285106,0.083835,1.678641,,0.001945,,,,,,,,,,,,,,0.000209
05/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021887,0.005388,0.013597,0.538168,0.07217,0.969896,,,0.04352,0.222989,,0.000511,0.056298,0.000835,0.467696,0.192245,0.049939,0.000166,0.028294,0.008565,2.952045,0.122272,2.463612,,0.002849,,,,,,,,,,,,,,0.000306
06/2013,0.193561,,0.920835,1.278116,0.067979,18.931064,0.514006,9.364356,0.101606,5.479986,105.621509,1022.449227,3.544457,10.47063,0.904866,1.405797,69.290521,78.850069,179.626804,0.310951,112.957928,51.114604,172.36405,5.96711,166.679227,7.490046,247.986078,401.532187,3.657,1837.478236,0.000132,0.000327,0.007955,,,,,,,2170.718755,0.884248,0.01263,0.373362,737.063036,1.554629,0.039606,254.820181,251.012633,29.097058,94.933716,0.074814,13.793799,115.851278,24.344818,31.720185,5613.341575,1027.525433,2239.294884,3372.452456,5277.049554,336.292021,0.021887,0.003061,0.013597,,0.07217,4.045344,,,0.04352,0.126691,,0.000291,0.031985,0.000475,0.265721,0.109224,0.049939,0.000094,0.016075,0.004866,0.372552,0.069772,1.401252,,0.001619,,,,,,,,,1829.27,1928.15,,,,0.000174
07/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021887,0.003781,0.013597,,0.07217,8.157808,,,0.04352,0.156503,,0.000359,0.039512,0.000586,0.328248,0.134926,0.049939,0.000116,0.019858,0.006011,2.000118,0.086906,1.731773,,0.002,,,,,,,,,,,,,,0.000215
08/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043503,0.003882,0.013597,,0.07217,5.754378,,0.28891,0.04352,0.160679,,0.000369,0.040566,0.000602,0.337007,0.138526,0.049939,0.00012,0.020388,0.006172,1.493298,0.090441,1.777542,0.02001,0.002053,,,,,,,,,,,,,,0.000221
09/2013,0.948132,,0.920835,0.38872,0.115894,23.744951,0.582366,9.625169,1.228963,4.130447,123.98411,1036.727087,2.861317,15.712503,0.620493,0.743864,38.224223,54.048861,198.824303,0.411655,109.660625,68.732708,144.985684,7.375506,177.893585,5.701427,185.935559,362.864166,4.78802,1890.449007,0.000121,0.0003,0.0073,,,,,,,2130.02905,0.903709,0.004228,0.377735,638.448066,1.426452,0.036341,395.600835,248.27462,27.036891,121.085841,0.071071,11.380818,159.884047,18.362344,21.197148,5568.42935,954.133853,2128.703519,3438.263038,5230.569202,337.860148,0.026345,0.003464,0.013597,,0.07217,3.101496,,0.20029,0.04352,0.143351,,0.000329,0.036192,0.000537,0.300664,0.123587,0.049939,0.000107,0.018189,0.005506,2.072576,0.082222,1.584323,,0.001832,,,,,,,,,1972.17,1947.19,,,,0.000197
10/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003591,0.013597,3.445503,0.07217,2.207146,,0.287708,0.04352,0.148632,,0.000341,0.037525,0.000557,0.31174,0.12814,0.049939,0.000111,0.018859,0.005709,2.27168,0.087246,1.639976,,0.001899,,,,,,,,,,,,,,0.000204
11/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.054717,0.006335,0.013597,,0.07217,3.370536,,0.005503,0.04352,0.262191,,0.000601,0.066195,0.000982,0.549919,0.226043,0.049939,0.000195,0.033268,0.010071,2.093648,0.158185,2.886155,0.001253,0.00335,,,,,,,,,,,,,,0.00036
12/2013,1.211439,3.518878,0.920835,0.077159,0.204441,28.69873,0.776914,11.057099,,8.59906,179.636438,1232.172393,2.973572,16.269394,5.768062,2.298532,39.424314,41.246148,189.631971,0.455728,102.542675,69.050528,219.254981,23.210398,205.891571,5.608473,317.80414,491.562397,3.75982,2237.424041,0.000146,0.000363,0.008829,,,,,,,2638.211736,4.365298,0.011386,0.550597,735.784601,1.725274,0.043952,523.164069,3416.700713,42.958947,129.517294,0.076414,12.205903,137.759547,25.456779,20.07251,10013.380637,1166.642206,2667.396661,7344.21475,9559.755645,453.624992,0.027358,0.003532,0.013597,1.008091,0.07217,19.975413,,0.021356,0.04352,0.146185,,0.000335,0.036907,0.000548,0.306607,0.12603,0.049939,0.000109,0.018549,0.005615,1.807816,0.091463,1.60389,,0.001868,,,,,,,,,2336.27,3556.99,,,,0.000201
01/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000638,,,0.000649,,,,,,,,,,,,,,,,,,,,,,,0.059458,0.002443,0.001575,,0.000156,3.447628,0.000495,,0.057202,0.227695,0.000155,0.001723,0.03431,0.00641,0.690455,2.068216,0.529504,0.030682,,0.005469,0.229856,0.05241,0.879741,,0.002039,,,,,,,,,,,,,,
02/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000679,,,0.000691,,,,,,,,,,,,,,,,,,,,,,,0.059458,0.002601,0.001575,2.505997,0.000156,5.782986,0.000495,,0.057202,0.242415,0.000165,0.001834,0.036528,0.006825,0.735092,2.201923,0.529504,0.032666,,0.005823,2.482584,0.058079,0.934963,,0.00217,,,,,,,,,,,,,,
03/2014,4.663653,1.870959,0.010503,0.446126,0.158593,9.307728,1.063035,13.312745,10.156495,2.323358,90.194981,1071.50082,2.6057,14.961959,0.796836,1.516584,47.621717,70.569426,161.088525,0.064865,98.996788,63.029391,234.018794,9.401647,208.552884,3.53872,282.238896,441.966647,4.12128,1969.986978,,,,0.042298,0.00016,0.000803,0.004039,,0.000817,2313.620674,2.920016,0.775248,0.348789,523.109821,3.051648,0.068438,519.169844,206.9558,41.700382,127.621348,0.0262,15.120138,143.679098,21.353059,24.537288,5819.017599,939.032427,2031.042711,3784.854802,5610.084639,208.93296,0.118916,0.003076,0.001575,4.43722,0.000156,6.687105,0.000495,0.00009,0.057202,0.286678,0.000196,0.002169,0.043198,0.008071,0.869313,2.603973,0.529504,0.038631,,0.006886,0.557084,0.071533,1.10643,,0.002567,,,,,,,,,1942.72,2726.39,,,,
04/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00077,,,0.000784,,,,,,,,,,,,,,,,,,,,,,,,0.002952,0.001575,,0.000156,23.282154,0.000495,,0.057202,0.275144,0.000188,0.002082,0.04146,0.007746,0.834337,2.499204,0.529504,0.037076,,0.006609,1.096526,0.071587,1.065801,,0.002463,,,,,,,,,,,,,,
05/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000741,,,0.000754,,,,,,,,,,,,,,,,,,,,,,,0.059458,0.002838,0.001575,,0.000156,16.974218,0.000495,,0.057202,0.264568,0.000181,0.002002,0.039866,0.007448,0.802267,2.40314,0.529504,0.035651,,0.006355,0.967033,0.071844,1.031488,,0.002369,,,,,,,,,,,,,,
06/2014,1.309328,1.870959,0.010503,0.419924,0.111604,16.946352,1.253801,14.580592,7.007839,4.153426,117.913858,1125.376906,4.521238,12.361837,0.567567,1.472774,47.962208,84.661739,121.610228,0.197193,136.005344,83.696774,309.974013,8.315119,242.603361,2.941927,305.12401,799.423651,5.31802,2171.120003,,,,0.057026,0.000216,0.001346,0.005446,,0.001369,2539.668582,3.00046,0.027828,0.511056,641.625651,4.114247,0.092269,546.724175,30.89052,51.263941,124.200839,0.025009,17.156671,141.293213,35.198352,30.595304,6833.390899,1070.073323,2566.369608,4262.814775,6534.141577,299.249322,0.059458,0.005156,0.001575,,0.000156,3.259634,0.000495,0.000307,0.057202,0.480594,0.000328,0.003636,0.072418,0.01353,1.457337,4.365362,0.529504,0.064761,,0.011544,1.952275,0.136324,1.890921,,0.004303,,,,,,,,,2112.45,2784.76,,,,
07/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000875,,,0.00089,,,,,,,,,,,,,,,,,,,,,,,0.059458,0.003351,0.001575,,0.000156,3.874202,0.000495,0.140763,0.057202,0.312338,0.000213,0.002363,0.047064,0.008793,0.947124,2.83705,0.529504,0.042088,,0.007502,2.133854,0.09284,1.246591,,0.002796,,,,,,,,,,,,,,
08/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0028,,,0.002849,,,,,,,,,,,,,,,,,,,,,,,0.00211,0.010726,0.001575,,0.000156,1.383065,0.000495,0.23694,0.057202,0.999801,0.000682,0.007564,0.150653,0.028148,3.031763,9.081457,0.529504,0.134725,,0.024015,1.5743,0.31175,4.060169,0.116718,0.008951,,,,,,,,,,,,,,
09/2014,3.059828,1.870959,0.010503,0.722964,0.241303,35.929711,1.314462,14.507568,3.500512,3.845486,126.354471,1223.869634,2.955171,11.75156,3.987717,1.859051,30.00294,100.585833,86.950541,0.59412,113.191945,128.562117,313.047295,15.741883,288.019565,2.237458,229.475279,586.869864,4.72124,2314.795178,,,,0.126357,0.000477,0.002657,0.012066,,0.002703,2606.238832,3.714816,0.17511,0.373076,987.652219,9.116358,0.204451,762.464331,23.321485,56.959454,162.638273,0.051433,14.83354,193.511644,38.870566,27.328742,7995.222425,1475.340873,3585.882886,4400.01873,7344.390352,650.832073,0.059458,0.010177,0.001575,,0.000156,6.107985,0.000495,0.008727,0.057202,0.948657,0.000648,0.007177,0.142947,0.026708,2.876675,8.616901,0.529504,0.127834,,0.022787,2.628002,0.312751,3.961869,,0.008493,,,,,,,,,2229.88,3340.03,,,,
10/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001345,,,0.001368,,,,,,,,,,,,,,,,,,,,,,,,0.005151,0.001575,,0.000156,3.993213,0.000495,0.000305,0.057202,0.480129,0.000328,0.003632,0.072348,0.013517,1.455929,4.361143,0.529504,0.064699,,0.011533,2.354485,0.168401,2.081441,,0.004298,,,,,,,,,,,,,,
11/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001338,,,0.001361,,,,,,,,,,,,,,,,,,,,,,,0.061367,0.005124,0.001575,,0.000156,0.39836,0.000495,0.314269,0.057202,0.477648,0.000326,0.003614,0.071974,0.013447,1.448405,4.338606,0.529504,0.064364,,0.011473,2.046368,0.178423,2.15724,,0.004276,,,,,,,,,,,,,,
12/2014,0.48748,1.870959,0.010503,1.090931,0.120682,102.687317,1.247116,13.091149,10.132162,11.629277,99.489108,1361.173442,5.085799,11.865804,0.648511,2.492917,21.391357,171.628001,105.966323,0.756322,144.978631,68.829809,170.283305,12.806069,272.051124,2.23579,245.39148,465.42128,8.61674,2261.792342,,,,0.078752,0.000297,0.001264,0.007521,,0.001286,2556.79727,4.010993,0.093209,0.527224,1276.12469,5.681763,0.127423,687.02251,310.783198,80.140703,221.492949,0.049723,14.11415,132.771665,28.945994,42.363547,8128.645743,1935.341149,3589.012893,4533.823664,7760.949351,367.696392,0.118916,0.004841,0.001575,,0.000156,6.474449,0.000495,0.695807,0.057202,0.451261,0.000308,0.003414,0.067998,0.012704,1.368391,4.098929,0.529504,0.060809,,0.010839,2.142778,0.179676,2.130185,0.120658,0.00404,,,,,,,,,2147.57,4715.17,,,,
01/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005911,0.017812,0.031934,3.897988,0.018009,5.64679,0.002529,0.363225,0.003001,3.795787,0.000134,0.000477,0.022055,0.010628,1.672477,0.364766,0.002555,0.029285,0.000427,0.00044,0.212984,0.118263,1.377876,,0.004752,,,,,,,,,,,,,,
02/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005911,0.034721,0.031934,3.897988,0.018009,4.392414,0.002529,0.02519,0.003001,7.398921,0.00026,0.00093,0.04299,0.020716,3.260068,0.711019,0.002555,0.057083,0.000832,0.000857,0.239581,0.243007,2.793521,0.000254,0.009263,,,,,,,,,,,,,,
03/2015,0.535528,2.137952,0.001326,0.375622,0.336235,16.515582,1.078321,10.636881,0.14917,2.01208,53.883622,677.897976,2.84742,10.367502,1.427641,0.818844,1.864436,127.403007,67.110398,3.709572,83.5338,67.833594,193.796628,9.433446,160.859047,2.150713,186.235249,320.648377,2.327903,1332.23262,0.007688,,,,,,0.328647,,,1537.123551,4.584198,0.01511,0.862893,979.350387,22.70456,0.035527,291.825283,1304.898798,44.540869,111.613323,0.067064,7.9653,69.394093,19.91321,15.831048,5955.662892,1316.06695,2210.641719,3722.281086,5745.869656,209.793236,0.005911,0.021425,0.031934,3.897988,0.018009,7.337773,0.002529,0.037491,0.003001,4.565628,0.000161,0.000574,0.026528,0.012783,2.011679,0.438746,0.002555,0.035224,0.000513,0.000529,0.443874,0.155287,1.771334,,0.005716,,,,,,,,,1363.82,4259.29,,,,
04/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005911,0.013279,0.031934,3.897988,0.018009,8.546893,0.002529,0.004258,0.003001,2.829839,0.0001,0.000356,0.016442,0.007923,1.246867,0.271941,0.002555,0.021832,0.000318,0.000328,0.247743,0.098705,1.12049,,0.003543,,,,,,,,,,,,,,
05/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005911,0.013217,0.031934,3.897988,0.018009,12.13489,0.002529,0.271932,0.003001,2.816531,0.000099,0.000354,0.016365,0.007886,1.241003,0.270662,0.002555,0.02173,0.000317,0.000326,,0.100217,1.133835,,0.003526,,,,,,,,,,,,,,
06/2015,0.189371,,0.001326,0.582921,0.174807,26.86627,0.939765,8.747599,1.239272,1.981433,63.540492,606.711332,1.050602,4.279156,0.26123,1.197165,7.925091,41.295111,83.415475,0.2992,94.454668,46.103452,103.055467,4.541468,156.032195,1.927121,159.064637,385.660626,4.103771,1167.694625,0.004218,,,,,,0.180324,,,1348.081507,3.111012,0.069687,0.706886,574.016951,12.457674,0.019493,120.238716,49.826528,41.272572,94.613283,0.045491,10.282329,34.16183,16.892162,9.997103,3741.766467,904.651395,1679.163657,2050.125643,3638.321874,103.444593,0.005911,0.014083,0.031934,3.897988,0.018009,5.173475,0.002529,0.099189,0.003001,3.001105,0.000106,0.000377,0.017437,0.008403,1.322329,0.288399,0.002555,0.023154,0.000338,0.000347,0.34328,0.108402,1.223947,,0.003757,,,,,,,,,1184.73,1962.64,,,,
07/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005911,0.013985,0.031934,3.897988,0.018009,0.384066,0.002529,,0.003001,2.980171,0.000105,0.000375,0.017316,0.008344,1.313105,0.286388,0.002555,0.022992,0.000335,0.000345,,0.108731,1.226847,,0.003731,,,,,,,,,,,,,,
08/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005911,0.016258,0.031934,3.897988,0.018009,2.53477,0.002529,0.000068,0.003001,3.464558,0.000122,0.000436,0.02013,0.0097,1.526533,0.332936,0.002555,0.026729,0.00039,0.000401,0.422616,0.127072,1.43469,,0.004337,,,,,,,,,,,,,,
09/2015,2.544803,,0.001326,2.658326,0.436848,30.430877,0.855545,7.712512,0.026068,1.983474,70.816066,590.170467,0.655548,3.596425,0.2945,0.389846,7.060102,20.289701,85.649532,0.17086,75.827872,56.016407,160.878294,4.796293,203.925377,11.949672,129.67414,317.895319,2.829339,1271.882531,0.004815,,,,,,0.205805,,,1418.822571,5.684159,0.191461,0.097671,637.126995,14.218,0.022248,86.280047,56.942243,47.347674,86.106585,0.0571,10.158759,30.941576,15.210784,6.031945,3700.551954,862.032721,1685.954338,2000.357368,3605.572413,94.979541,0.005911,0.016071,0.031934,3.897988,0.018009,28.255281,0.002529,,0.003001,3.424674,0.00012,0.000431,0.019899,0.009589,1.508959,0.329103,0.002555,0.026422,0.000385,0.000397,0.826161,0.125559,1.42076,0.001511,0.004287,,,,,,,,,1319.44,1632.46,,,,
10/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005911,0.015608,0.031934,3.897988,0.018009,49.973522,0.002529,0.079832,0.003001,3.325938,0.000117,0.000418,0.019325,0.009312,1.465455,0.319615,0.002555,0.02566,0.000374,0.000385,1.811547,0.121211,1.376811,,0.004164,,,,,,,,,,,,,,
11/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005911,0.012848,0.031934,3.897988,0.018009,18.241673,0.002529,0.132265,0.003001,2.737832,0.000096,0.000344,0.015908,0.007665,1.206327,0.263099,0.002555,0.021123,0.000308,0.000317,2.126964,0.098637,1.126521,,0.003427,,,,,,,,,,,,,,
12/2015,0.779173,,0.001326,2.654186,0.233575,48.027342,0.822753,7.495846,0.115106,1.807218,55.760654,574.76648,0.474493,6.051805,3.264446,1.810931,3.88303,20.538404,67.140646,0.094009,87.233835,54.430672,59.139787,2.524415,147.970874,13.70229,164.658099,209.784527,3.084515,1082.400718,0.004555,,,,,,0.194712,,,1260.775615,6.155158,0.622598,0.070424,634.693467,13.451732,0.021049,23.572812,22.149214,81.414981,77.04988,0.054349,7.446817,34.129072,16.112386,1.936419,3372.154228,914.749667,1708.920394,1649.761053,3279.220523,92.933705,0.005911,0.015362,0.031934,3.897988,0.018009,18.998976,0.002529,0.062768,0.003001,3.273729,0.000115,0.000412,0.019022,0.009166,1.442451,0.314598,0.002555,0.025257,0.000368,0.000379,0.261661,0.116072,1.334723,,0.004098,,,,,,,,,1109.54,1489.72,,,,
01/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005911,0.014929,0.031934,3.897988,0.018009,19.81508,0.002529,0.172642,0.003001,3.181299,0.000112,0.0004,0.018484,0.008907,1.401725,0.305716,0.002555,0.024544,0.000358,0.000368,0.324365,0.110347,1.280022,0.00059,0.003983,,,,,,,,,,,,,,
02/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005911,0.010237,0.031934,3.897988,0.018009,20.043213,0.002529,0.132754,0.003001,2.181486,0.000077,0.000274,0.012675,0.006108,0.961193,0.209636,0.002555,0.01683,0.000245,0.000253,,0.039456,0.86677,,0.002731,,,,,,,,,,,,,,
03/2016,0.041762,,0.001326,3.262417,0.328894,25.215623,0.832328,7.95294,0.009765,1.629488,23.940953,344.765741,0.060889,4.124434,0.442167,0.238341,1.672949,35.866141,53.93833,0.405397,59.117452,38.752956,55.807425,5.691665,142.268213,2.552163,90.555804,365.872883,1.45962,731.433273,0.003746,,,,,,0.160124,,,835.155761,1.008732,0.367242,0.019368,273.426309,11.062129,0.017309,36.720073,91.130272,21.390781,49.289616,0.042151,3.913012,9.493634,9.584159,1.769537,2434.855835,412.974472,1003.65697,1420.119427,2320.387203,114.468632,0.005911,0.010868,0.031934,3.897988,0.018009,18.128459,5.440229,0.130053,0.003001,2.315975,0.000081,0.000291,0.013457,0.006484,1.020451,0.22256,0.002555,0.017868,0.00026,0.000268,0.126141,0.036346,0.909261,,0.002899,,,,,,,,,708.555,1342.13,,,,
04/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005911,0.013735,0.031934,3.897988,0.018009,30.703453,6.433729,0.505143,0.003001,2.926876,0.000103,0.000368,0.017006,0.008195,1.289623,0.281266,0.002555,0.022581,0.000329,0.000339,0.605901,0.000794,1.136099,0.00003,0.003664,,,,,,,,,,,,,,
05/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005911,0.013119,0.031934,3.897988,0.018009,1.15381,4.849629,0.032541,0.003001,2.795642,0.000098,0.000352,0.016244,0.007827,1.231799,0.268655,0.002555,0.021569,0.000314,0.000324,,,1.073484,,0.0035,,,,,,,,,,,,,,
