,AO: Imports: cif: Advanced Economies: Iceland,"AO: Imports: cif: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Macedonia, Former Yugoslav Republic",AO: Imports: cif: Advanced Economies: Cyprus,AO: Imports: cif: Advanced Economies: Malta,AO: Imports: cif: Emerging and Developing Economies: Europe: CIS: Georgia,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Bhutan,AO: Imports: cif: Advanced Economies: Slovak Republic,"AO: Imports: cif: Emerging and Developing Economies: Europe: CIS: Azerbaijan, Republic of",AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Samoa,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Guam,"AO: Imports: cif: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Serbia, Republic of",AO: Imports: cif: Emerging and Developing Economies: Europe: CIS,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia,AO: Imports: cif: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Romania,AO: Imports: cif: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Poland,AO: Imports: cif: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Croatia,AO: Imports: cif: Advanced Economies: Lithuania,AO: Imports: cif: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Hungary,AO: Imports: cif: Advanced Economies: Slovenia,AO: Imports: cif: Advanced Economies: Latvia,AO: Imports: cif: Advanced Economies: Estonia,AO: Imports: cif: Advanced Economies: Czech Republic,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: China,AO: Imports: cif: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Bulgaria,AO: Imports: cif: Emerging and Developing Economies: Europe: CIS: Belarus,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Papua New Guinea,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Asia Not Specified,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Vietnam,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Thailand,AO: Imports: cif: Advanced Economies: Singapore,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Philippines,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Malaysia,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Macau SAR,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Lao People Democratic Republic,AO: Imports: cif: Advanced Economies: South Korea,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Indonesia,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: India,AO: Imports: cif: Advanced Economies: Hong Kong SAR,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Sri Lanka,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Cambodia,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Bangladesh,AO: Imports: cif: Advanced Economies: Israel,AO: Imports: cif: Advanced Economies: New Zealand,AO: Imports: cif: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Turkey,AO: Imports: cif: Advanced Economies: Spain,AO: Imports: cif: Advanced Economies: Portugal,AO: Imports: cif: Advanced Economies: Ireland,AO: Imports: cif: Advanced Economies: Greece,AO: Imports: cif: Advanced Economies: Finland,AO: Imports: cif: Emerging and Developing Economies: Europe,AO: Imports: cif: Advanced Economies: Japan,AO: Imports: cif: Advanced Economies: Canada,AO: Imports: cif: Advanced Economies: Switzerland,AO: Imports: cif: Advanced Economies: Sweden,AO: Imports: cif: Advanced Economies: Norway,AO: Imports: cif: Advanced Economies: Netherlands,AO: Imports: cif: Advanced Economies: Luxembourg,AO: Imports: cif: Advanced Economies: Italy,AO: Imports: cif: Advanced Economies: Germany,AO: Imports: cif: Advanced Economies: France,AO: Imports: cif: Advanced Economies: Denmark,AO: Imports: cif: Advanced Economies: Belgium,AO: Imports: cif: Advanced Economies: Austria,AO: Imports: cif: Advanced Economies: United Kingdom,AO: Imports: cif: Advanced Economies: United States,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Brunei Darussalam,AO: Imports: cif: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Gibraltar,AO: Imports: cif: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Bosnia & Herzegovina,AO: Imports: cif: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Albania,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Nauru,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: American Samoa,"AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Marshall Islands, Republic",AO: Imports: cif: Emerging and Developing Economies: Europe: Emerging and Developing Europe,AO: Imports: cif: Emerging and Developing Economies: Europe: CIS: Armenia,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: New Caledonia,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Myanmar,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Timor-Leste,AO: Imports: cif: Advanced Economies: Taiwan,AO: Imports: cif: Advanced Economies: Vatican,AO: (DC)Imports: cif: Developing Countries: (Old)Asia,AO: (DC)Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Oceania Not Specified,AO: (DC)Imports: cif: Emerging and Developing Economies: Europe: Emerging and Developing Europe: (Old)Czechoslovakia,AO: (DC)Imports: cif: Advanced Economies: (Old)Belgium-Luxembourg,AO: (DC)Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Mongolia,AO: (DC)Imports: cif: Emerging and Developing Economies: Europe: (Old)Central and Eastern Europe,AO: (DC)Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Maldives,AO: (DC)Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Tuvalu,AO: (DC)Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Tonga,AO: (DC)Imports: cif: Emerging and Developing Economies: Europe: Emerging and Developing Europe: (Old)Serbia & Montenegro,"AO: (DC)Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Micronesia, Federated States of",AO: (DC)Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: French Polynesia,AO: (DC)Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Fiji,AO: (DC)Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Vanuatu,AO: (DC)Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Palau,AO: (DC)Imports: cif: Advanced Economies: San Marino,AO: (DC)Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Solomon Islands,AO: (DC)Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Nepal,AO: (DC)Imports: cif: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Faroe Islands,AO: (DC)Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Kiribati,"AO: (DC)Imports: cif: Emerging and Developing Economies: Europe: Emerging and Developing Europe: (Old)Yugoslavia, Socialist Fed. Rep."
09/2010,,,,0.787864,,0.011527,0.009745,0.244297,,,0.080027,1.965084,240.042705,,5.592099,0.426687,0.165218,0.19327,,0.024536,2.982553,0.087073,194.887469,0.325806,,0.135442,1.961055,12.873479,6.612999,7.089279,0.040646,5.202474,,0.001145,16.166937,4.871461,12.894973,1.295882,0.314348,0.001671,0.073237,4.638562,2.487336,5.660751,22.609855,218.183117,1.957659,,0.183817,14.485285,25.616191,2.461684,8.263896,8.779575,18.182015,170.793492,0.04884,16.567613,31.148598,43.505181,5.698917,59.851764,1.107248,40.789158,144.124662,0.001221,0.139056,0.030093,0.025292,0.000357,0.080813,0.001802,12.520201,,0.048538,,0.021306,0.76638,,,0,,,,9.89691,,,0.000423,,,0.00547,,,,,,,,0.000849,
10/2010,,,,0.895234,,0.009481,0.002364,,,,0.080027,1.417569,283.134613,2.442381,1.62419,0.998793,0.120008,0.206225,0.057281,,11.107329,0.032603,192.405573,1.533927,,0.111403,1.584494,10.166249,9.030067,13.668795,0.07204,7.079151,,0.000942,18.25119,7.769381,54.490815,2.717042,0.193802,0.001459,0.078682,4.326061,3.087522,4.884816,48.879776,261.676656,0.866312,0.098821,0.076854,13.404808,25.556125,4.338921,5.293395,22.054887,85.510855,235.761175,0.05839,21.523033,55.10309,148.21941,0.92707,67.919782,0.120434,63.550754,101.615798,0.001221,0.114375,0.030093,0.025292,0.000293,0.06647,0.001482,11.987239,,0.048538,,0.017525,0.3127,,,0,,,,7.46926,,,0.000348,,,0.004499,,,,,,,,0.000698,
11/2010,,,,0.595104,,0.008595,0.120717,0.024739,,,0.080027,1.324651,269.402437,0.930226,1.274045,0.430118,0.142055,,,,4.649401,0.06576,154.870811,0.489262,0.048145,0.10099,1.410271,8.752352,15.540804,8.945322,0.012882,6.447601,,0.000854,17.204376,7.078747,74.819479,1.408147,0.139644,0.001618,0.08525,3.937719,0.458753,5.212455,15.817158,263.918123,2.271262,0.076952,9.029391,9.946973,13.961374,31.506267,5.336823,19.228499,264.197839,225.159003,0.316003,21.485013,18.328592,42.575427,1.462533,46.337128,0.822135,67.639813,145.917151,0.001221,0.103684,0.030093,0.025292,0.000266,0.060257,0.001343,8.622322,,0.048538,,0.015887,0.97308,,,0,,,,7.09641,,,0.000315,,,0.004079,,,,,,,,0.000633,
12/2010,,,0.070633,0.462308,,0.012469,0.030434,,,,0.080027,1.812403,176.076734,7.310433,2.260089,,0.273331,0.228561,,0.159581,1.212801,0.153113,113.351175,0.48398,,0.146514,2.007828,11.91873,19.770431,2.328354,0.068056,6.87142,,0.001239,19.939265,5.119258,16.39602,1.315717,0.147716,0.003057,0.092967,3.472048,1.878624,9.057976,23.415833,253.231593,0.617756,0.044059,0.041323,21.486397,22.903805,5.934009,3.386621,20.311826,24.93125,192.482112,0.180835,17.78201,38.163594,81.1655,1.07924,47.135759,1.647734,62.798536,233.659711,0.001221,0.150423,0.030093,0.025292,0.000386,0.08742,0.001949,19.673994,,0.048538,,0.023048,1.09604,,,0,,,,13.8539,,,0.000457,,,0.005917,,,,,,,,0.000918,
01/2011,0.050191,0.001386,,0.430436,0.259149,0.001377,0.057435,,,0.000046,0.032718,1.285291,253.326633,5.587848,1.407734,0.053416,0.003378,0.045147,,0.000428,0.001247,1.265743,203.410349,0.12823,0.002111,0.004205,1.417862,7.90477,11.466036,1.010732,,5.608847,,0.000599,139.362943,8.823067,14.159987,1.589665,0.034064,0.003031,0.101861,2.927264,3.68145,3.93093,19.121427,187.022039,0.904673,0.042942,3.176044,12.576628,7.584665,6.834832,6.919305,12.652841,14.112914,204.38282,0.12661,8.788141,25.628786,124.542824,1.600469,44.701968,0.482681,55.137156,122.668653,0.001941,0.051078,0.025181,0.020218,0.024161,0.062224,0.043843,11.290249,0.00254,0.008786,,0.116496,0.51198,0.000234,,0,,,0.073867,6.55395,,,,,,0.021348,,,,0.008452,,0.037866,,,
02/2011,,0.001386,,0.766869,0.259149,0.001286,0.002409,,,0.000043,0.202268,0.984313,142.240944,2.952673,0.924398,0.058935,0.00435,0.083215,,0.177913,0.00046,0.347282,63.69533,0.369489,,0.003926,1.298906,6.810151,10.658228,0.582422,0.07248,4.242441,,0.00056,140.418156,4.770353,50.045153,1.015395,0.157254,0.003501,0.111098,2.467909,2.365933,6.613409,70.593489,211.342058,0.434237,0.045163,0.018236,12.290553,14.691901,7.56515,2.874154,5.519349,8.886695,200.4559,0.246489,9.893486,22.835394,114.546363,0.99059,38.195387,0.837911,67.294453,85.826978,0.001941,0.047689,0.025181,0.020218,0.022558,0.058096,0.040934,11.305224,0.00254,0.008786,,0.108767,0.36994,0.000218,,0,,,0.073867,10.7063,,,,,,0.019932,,,,0.007891,,0.035353,,,
03/2011,,0.001386,,0.572641,0.259149,0.001397,0.001203,,,0.000047,0.183551,1.166662,199.216296,8.722542,2.894894,0.152407,0.002009,0.660647,,0.204303,0.004104,0.487517,116.112161,0.121261,0.095918,0.004266,1.386449,6.847286,13.430265,0.977753,0.112815,10.646524,0.006836,0.000608,195.035194,4.732124,45.212826,1.817916,0.209367,0.004431,0.120711,2.092225,1.284418,6.604678,26.044372,241.113035,1.562268,0.11126,0.053509,20.612721,15.797498,6.782731,3.358134,10.852632,22.541411,187.129933,0.332717,19.39498,21.330648,47.411704,0.845189,52.52516,0.647527,74.097986,80.277204,0.001941,0.051827,0.025181,0.020218,0.024515,0.063137,0.044486,19.444955,0.00254,0.008786,,0.118205,1.56562,0.000237,,0,,,0.073867,14.8234,,,,,,0.021661,,,,0.008576,,0.038421,,,
04/2011,,0.001386,,0.766475,0.259149,0.001241,0.033928,,,0.000042,0.123715,1.002563,199.157077,2.590922,5.025666,,0.002984,0.119591,,,0.002758,0.317132,159.149663,0.098019,,0.003789,1.210436,5.649529,8.959062,3.056347,,6.656037,,0.00054,218.557327,5.284813,11.618929,2.814832,0.127609,0.004396,0.130739,1.798771,4.630786,8.431631,23.571328,217.933965,3.837078,0.043435,0.068487,17.492259,7.709919,9.972235,3.384478,4.690715,39.215364,173.52692,0.081649,13.182537,26.196308,51.605067,1.079707,44.532952,2.551006,45.401336,122.707433,0.001941,0.046023,0.025181,0.020218,0.02177,0.056066,0.039503,16.488715,0.00254,0.008786,,0.104966,2.00022,0.000211,,0,,,0.073867,16.7465,,,,,,0.019235,,,,0.007616,,0.034118,,,
05/2011,,0.001386,,0.39598,0.259149,0.002992,0.065453,0.060865,,0.000101,0.041855,3.243792,172.959338,2.967228,1.504879,0.006461,0.005212,0.061027,,0.036135,0.001373,0.399247,118.990836,0.109661,0.020814,0.009136,2.872627,12.713296,10.875924,4.687172,0.013774,11.564424,,0.001303,149.923846,3.456649,11.292043,5.398228,0.264142,0.011507,0.141219,1.586424,3.457468,9.298669,14.673085,215.854837,1.291477,0.221855,0.011197,17.400072,16.648944,17.544375,2.49723,17.833533,10.307213,178.255514,,9.450035,26.342399,47.772382,0.649321,34.898272,1.76389,47.449495,104.28335,0.001941,0.110987,0.025181,0.020218,0.052499,0.135207,0.095266,14.153915,0.00254,0.008786,,0.253134,2.04686,0.000508,,0,,,0.073867,17.0376,,,,,,0.046387,,,,0.018366,,0.082278,,,
06/2011,,0.001386,0.661092,0.934277,0.259149,0.001287,0.00111,,,0.000043,0.094901,5.234536,205.170259,4.109391,3.772253,,0.003459,0.069141,0.008664,,0.001397,0.292009,131.018478,0.097343,0.003687,0.003932,1.218335,5.203909,26.091946,5.267684,0.072397,15.427046,,0.00056,141.197,6.44326,19.034425,1.58235,0.126622,0.005171,0.152191,1.454371,1.559443,8.218089,20.15358,251.213611,1.461515,0.144269,0.045871,21.69758,28.618304,67.264162,5.201081,17.267832,16.358998,145.202225,0.012897,16.476114,24.506932,43.052397,1.127862,36.218916,1.058953,75.215512,248.030808,0.001941,0.04776,0.025181,0.020218,0.022591,0.058182,0.040995,16.462026,0.00254,0.008786,,0.108928,1.93768,0.000219,,0,,,0.073867,17.441,,,,,,0.019961,,,,0.007903,,0.035406,,,
07/2011,,0.001386,,0.466926,0.259149,0.001417,,,,0.000048,0.107886,0.999043,238.641449,2.67449,0.767627,,0.003565,0.020838,,0.812099,0.000924,0.169573,164.486254,0.087163,,0.004328,1.323218,5.495249,16.318846,13.642751,0.408065,20.686003,,0.000617,214.567856,5.551296,23.557126,5.813047,0.239924,0.005836,0.163698,1.402106,3.592153,5.082783,21.919608,273.117015,0.989256,0.701921,0.093927,9.846677,38.448137,75.21348,2.111118,13.247269,8.852959,148.175481,0.235425,13.228025,15.315997,61.522237,0.537575,109.146773,1.474187,50.948536,267.464485,0.001941,0.052579,0.025181,0.020218,0.024871,0.064053,0.045131,8.846514,0.00254,0.008786,,0.11992,0.78864,0.000241,,0,,,0.073867,10.9847,,,,,,0.021976,,,,0.008701,,0.038979,,,
08/2011,,0.001386,,0.198947,0.259149,0.001189,0.013208,,,0.00004,0.039247,9.582523,250.467409,2.134915,2.403044,0.188377,0.003836,0.001337,,0.781564,0.001837,0.857039,163.139997,0.15426,0.517557,0.003631,1.096041,4.467734,28.578032,7.985157,,22.887124,,0.000518,191.793758,9.259784,20.276429,8.458696,0.227424,0.004927,0.175784,1.429429,3.636554,29.699108,32.622114,316.475956,3.635462,0.047923,0.267762,44.301002,34.373826,8.046005,2.451896,12.057439,3.889034,126.002164,0.17373,42.292264,19.268718,120.032977,0.785482,59.802125,0.984736,46.307819,132.997574,0.001941,0.044103,0.025181,0.020218,0.020862,0.053727,0.037856,34.717539,0.00254,0.008786,,0.100588,1.20946,0.000202,,0,,,0.073867,55.6548,,,,,,0.018433,,,,0.007298,,0.032695,,,
09/2011,1.18616,0.001386,,0.215614,0.259149,0.001315,0.002158,,,0.000044,0.069697,1.280979,259.560365,2.384381,2.396932,,1.238738,0.057379,1.814334,1.036114,1.423703,1.439151,165.569076,0.052688,,0.004015,1.198211,4.834985,29.116599,17.51919,,20.074061,,0.000572,231.366588,10.043127,27.874207,3.170115,0.273494,0.0054,0.188494,1.536445,3.059577,36.900576,21.409978,349.612346,2.818645,0.202013,0.431598,43.245599,63.338524,7.469765,1.965616,8.364724,23.680454,138.679802,0.036959,17.565764,20.040698,45.844524,0.50847,34.56694,0.186468,58.403365,98.383991,0.001941,0.04878,0.025181,0.020218,0.023074,0.059424,0.04187,41.963581,0.00254,0.008786,,0.111254,1.53276,0.000223,,0,,,0.073867,103.727,,,,,,0.020387,,,,0.008072,,0.036162,,,
10/2011,,0.001386,16.342933,2.700688,0.259149,0.001572,0.017489,,,0.000053,0.043015,1.165746,267.194449,0.36925,1.229977,,0.004392,0.363537,,0.048516,0.001866,0.496087,176.70766,0.156427,,0.0048,1.41715,5.718503,12.869652,42.490341,0.261095,25.709962,,0.000684,256.625782,13.230562,30.052717,2.058438,0.577999,0.006286,0.201878,1.723563,1.919501,8.000741,23.23126,395.569879,3.72866,0.043674,0.030267,11.441399,49.285012,5.248733,2.023186,10.976553,4.205051,103.273494,0.018381,14.412848,24.954252,62.462707,3.683871,43.93375,1.188743,88.378665,203.305938,0.001941,0.058315,0.025181,0.020218,0.027584,0.07104,0.050054,10.27441,0.00254,0.008786,,0.133001,1.71296,0.000267,,0,,,0.073867,14.9155,,,,,,0.024373,,,,0.00965,,0.04323,,,
11/2011,,0.001386,0.107142,3.104009,0.259149,0.001636,0.071819,,,0.000055,0.058767,1.010434,427.297174,1.64551,0.630941,,0.003311,0.163233,,0.1706,0.001308,0.379306,196.916623,0.514648,,0.004996,1.460721,5.969217,22.049821,105.761043,,147.291218,,0.000712,307.656814,14.174837,38.44257,3.013863,0.314419,0.006235,0.215987,1.9915,2.265355,13.202952,26.455407,410.444039,6.646464,0.230504,0.093325,17.34162,73.863367,8.950312,6.044804,19.648036,7.68141,139.466895,0.004354,42.759942,38.613236,70.171371,6.57466,50.566081,1.267382,65.305845,106.236371,0.001941,0.060694,0.025181,0.020218,0.028709,0.073939,0.052097,16.329893,0.00254,0.008786,,0.138427,2.15498,0.000278,,0,,,0.073867,22.0981,,,,,,0.025367,,,,0.010043,,0.044994,,,
12/2011,,0.001386,,0.554367,0.259149,0.001881,0.150003,,,0.000063,0.00901,1.485089,297.800584,1.368306,1.533233,0.866694,0.003005,0.150613,,,0.006039,0.042481,177.932536,0.155314,,0.005744,1.664796,6.980033,24.098696,151.526212,,22.593336,0.006832,0.000819,163.220403,13.850025,49.423759,4.137516,0.508837,0.00666,0.230874,2.341283,3.160697,16.215332,25.867722,385.796188,5.450868,0.014363,0.365471,21.908002,45.935042,8.561578,2.998202,36.589103,9.239435,72.071114,0.111571,27.732053,32.924211,66.222261,1.472048,84.326907,1.645533,115.550971,175.481232,0.001941,0.069776,0.025181,0.020218,0.033005,0.085003,0.059892,20.421426,0.00254,0.008786,,0.159141,1.11194,0.000319,,0,,,0.073867,24.8941,,,,,,0.029163,,,,0.011546,,0.051727,,,
01/2012,0.128898,0.003717,0.126126,1.781902,0.052354,0.006596,0.229489,,,,0.028248,3.064641,294.766674,0.85023,0.999446,,0.131321,0.030311,,0.247849,0.001538,1.612737,177.626475,0.173444,0.494878,0.001234,1.500304,6.547173,22.593146,209.280781,0.052518,20.337219,,0.006064,36.840412,15.190997,49.730468,2.800674,0.831039,0.005427,0.246597,2.77425,2.068014,17.476578,24.172816,291.109575,3.273918,0.040556,0.464622,22.73204,32.699095,6.7492,2.56514,37.34589,14.253731,76.629588,0.43545,13.264593,15.637933,145.278193,3.134936,64.825042,3.244246,86.521868,185.681416,0.004312,0.082134,0.00012,0.021679,0.010679,0.003133,0.001431,19.666296,0.023248,0.004355,0.022677,0.040387,1.30698,0.000017,,0,,,0.004239,24.1808,,,0.000148,,,0.000015,,,,,,0.000041,0.000389,,
02/2012,0.128898,0.003717,,0.790661,0.052354,0.005297,0.131753,,,,0.142172,2.390758,247.326747,0.464587,3.627446,,0.165893,0.017223,0.00282,0.120221,0.003455,3.665108,113.557944,0.553539,,0.000991,1.196484,5.423296,17.334826,317.717604,0.003282,18.790946,,0.00487,24.921156,16.14469,74.031597,3.138536,0.493341,0.003946,0.259277,3.147853,3.276327,18.607323,29.395317,383.855112,8.420806,0.048222,0.131688,25.895725,39.595702,10.88185,2.488571,24.879806,23.662091,53.641212,0.573612,35.716206,33.96352,100.257679,1.586555,47.32126,4.050283,76.335172,152.292511,0.004312,0.065963,0.00012,0.021679,0.008577,0.002516,0.00115,23.504081,0.023248,0.004355,0.018212,0.032435,149.01268,0.000014,,0,,,0.004239,24.6873,,,0.000119,,,0.000012,,,,,,0.000033,0.000312,,
03/2012,0.128898,0.003717,0.002725,1.096829,0.052354,0.005922,0.152074,,,,0.061754,2.546783,378.22542,0.919331,1.39571,0.320419,0.211319,2.505482,0.04824,,0.006234,1.580713,230.921177,0.456422,,0.001108,1.328965,6.246308,32.298439,197.441451,0.100858,20.562764,,0.005445,30.095216,18.096237,67.663201,2.904917,0.638617,0.004019,0.268961,3.463523,4.630897,24.95148,28.638953,422.074316,0.53999,0.093116,0.705525,33.257981,48.479673,6.287124,4.922563,48.492963,33.418031,71.733865,0.677813,42.251689,61.996406,79.107716,1.01044,89.600163,1.931724,98.740835,324.143626,0.004312,0.073745,0.00012,0.021679,0.009588,0.002813,0.001285,30.710208,0.023248,0.004355,0.020361,0.036262,151.00442,0.000015,,0,,,0.004239,30.1086,,,0.000133,,,0.000014,,,,,,0.000037,0.000349,,
04/2012,0.128898,0.003717,,2.932931,0.052354,0.017819,0.084965,,,,0.025156,7.062212,344.436858,0.241717,0.602835,,0.256772,0.020887,0.053102,0.003798,0.001453,0.208373,210.324521,0.709999,,0.003334,3.974741,19.341921,16.478845,,0.264139,18.923324,,0.016382,30.863754,13.512519,60.563823,5.522482,0.503639,0.011148,0.275688,3.722469,4.936872,17.694788,16.749656,370.851426,7.542733,0.155303,0.126022,26.609032,90.831632,8.941753,3.854245,27.7491,15.909406,47.152429,1.377169,14.143013,33.349381,101.478463,2.335732,46.417985,2.206586,106.816226,158.595586,0.004312,0.221892,0.00012,0.021679,0.028851,0.008465,0.003867,19.54384,0.023248,0.004355,0.061264,0.109109,1.09392,0.000046,,0,,,0.004239,19.6568,,,0.000401,,,0.000041,,,,,,0.000111,0.00105,,
05/2012,0.128898,0.003717,0.387647,2.89423,0.052354,0.019603,0.017209,0.015483,,,0.081822,7.996183,495.438543,0.361775,1.991361,0.347694,0.436078,0.028613,,0.46746,0.001883,0.8551,337.107282,0.439531,0.206507,0.003667,4.349389,21.85404,26.774645,104.081802,0.000579,19.299558,0.023494,0.018022,25.185494,15.639549,69.220783,5.346337,0.613408,0.012289,0.279482,3.925683,2.829984,14.672663,47.672489,449.516619,3.95662,,0.904497,26.193696,52.084116,6.372848,17.549102,32.576345,16.978454,48.593074,2.192677,55.185582,25.183847,88.740273,2.156739,154.311161,11.056598,88.524012,237.377764,0.004312,0.244105,0.00012,0.021679,0.031739,0.009312,0.004254,18.194235,0.023248,0.004355,0.067397,0.120031,2.11788,0.000051,,0,,,0.004239,20.0583,,,0.000441,,,0.000045,,,,,,0.000122,0.001155,,
06/2012,0.128898,0.003717,0.371531,1.834206,0.052354,0.019083,0.015374,,,,0.486571,8.715607,457.255328,0.211065,1.35258,0.237959,0.399592,0.02624,0.001811,0.478185,0.002377,0.413391,312.411437,0.275685,,0.00357,4.214355,21.807239,18.230705,91.727778,0.026403,21.463559,,0.017543,37.587731,18.235317,59.809873,4.570283,0.482696,0.013139,0.280358,4.073942,4.906089,14.516944,38.672108,443.712278,1.126381,0.072663,0.442312,26.090105,85.886813,35.555133,5.769776,26.739814,13.485476,38.552437,2.519248,36.957953,29.776061,85.914266,2.632699,65.279086,0.651646,130.528845,218.093315,0.004312,0.237622,0.00012,0.021679,0.030896,0.009065,0.004141,17.371307,0.023248,0.004355,0.065607,0.116843,1.04834,0.000049,,0,,,0.004239,18.5952,,,0.00043,,,0.000044,,,,,,0.000119,0.001125,,
07/2012,0.128898,0.003717,,2.748392,0.052354,0.006242,,,,,0.182566,5.350613,488.494387,0.046277,1.744771,0.261171,0.656631,0.000953,0.81958,0.291694,0.000496,0.306353,364.920626,0.530462,0.12438,0.001168,1.373075,7.299689,18.888075,273.136415,0.019921,27.551481,,0.005738,135.009602,15.138159,52.121599,2.272073,0.79804,0.00505,0.27832,4.167815,4.664664,47.31427,79.562778,509.168033,5.831628,0.317186,0.074992,55.535735,118.790572,10.068174,5.868209,12.782492,23.493811,31.263319,0.255962,30.183897,30.571918,93.703159,5.348151,62.92831,4.185629,103.145176,139.615709,0.004312,0.077724,0.00012,0.021679,0.010106,0.002965,0.001354,50.184078,0.023248,0.004355,0.02146,0.038219,1.6589,0.000016,,0,,,0.004239,44.072,,,0.000141,,,0.000014,,,,,,0.000039,0.000368,,
08/2012,0.128898,0.003717,,2.175613,0.052354,0.00691,0.001404,0.020305,,,0.135506,5.08237,503.188673,0.040654,1.292101,0.225091,0.28525,0.048885,0.000778,0.276887,0.03268,0.489536,371.210844,0.286512,,0.001293,1.514863,8.267388,22.087677,415.861524,0.061106,25.710929,,0.006353,53.441711,11.387871,62.270818,5.081354,0.287571,0.006528,0.27336,4.207661,4.930178,16.539109,47.858298,523.241452,4.604305,0.149038,1.151612,23.763355,83.967399,8.326777,2.397345,15.670511,39.107779,33.496382,0.200167,20.888724,29.980881,73.261117,7.506472,50.581068,2.532929,63.890922,297.281901,0.004312,0.086048,0.00012,0.021679,0.011188,0.003283,0.0015,18.679829,0.023248,0.004355,0.023758,0.042312,2.57262,0.000018,,0,,,0.004239,18.3718,,,0.000156,,,0.000016,,,,,,0.000043,0.000407,,
09/2012,0.128898,0.003717,0.236699,1.839159,0.052354,0.010665,0.080512,,,,0.24526,4.662374,544.586976,0.162224,2.547144,0.092965,0.274682,0.004492,0.042265,0.452744,0.001884,0.423789,389.723601,0.535991,,0.001995,2.331051,13.04944,24.026817,275.117955,0.013129,31.13021,,0.009805,68.997635,19.467188,63.776794,2.538662,0.629255,0.01171,0.265459,4.193633,2.727736,21.207285,30.780773,435.184764,9.468744,0.137012,2.264486,29.618472,92.768366,6.276419,4.693952,53.041276,51.118094,80.451324,2.974437,28.482876,26.03053,60.15246,4.80289,40.997831,2.789435,69.411868,154.132353,0.004312,0.132808,0.00012,0.021679,0.017268,0.005066,0.002314,24.954314,0.023248,0.004355,0.036668,0.065304,1.37906,0.000028,,0,,,0.004239,27.6429,,,0.00024,,,0.000025,,,,,,0.000066,0.000629,,
